m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
168.053526	83.945907	2.749124	2.905382	2.287329	306.801268	241.999218	1.279688	1.619691	2.342788	430.615065
111.768363	50.645820	2.841785	2.835618	2.151906	341.655154	105.159731	2.749354	1.357171	0.672206	473.106931
218.628082	90.258993	2.990772	2.126015	1.040638	113.792168	29.448690	0.722847	2.445730	1.559853	252.606181
338.084668	249.489348	2.554283	3.008837	3.019645	117.607210	65.171836	1.121438	3.113881	0.183681	596.557065
145.388766	66.601652	0.835311	1.838653	1.265030	144.055023	87.888057	3.114729	1.959534	0.599461	174.872274
179.978861	85.401213	2.372243	3.103066	2.839350	245.874433	138.841724	0.924294	1.832068	1.304325	447.805642
736.903679	679.831374	0.884855	2.716615	2.493138	286.723421	134.736048	2.803410	0.801552	0.521378	613.527130
217.151493	98.287038	0.045523	2.717621	3.130642	176.762657	80.309475	2.257035	1.583813	1.240482	572.545915
167.008926	116.901561	1.970075	2.227710	2.155694	200.149783	87.975914	1.521641	1.053314	0.218886	372.843792
372.583323	276.924392	2.561589	2.924266	2.327377	180.564514	138.082164	0.357833	1.356083	1.208818	552.946348
174.421581	81.409455	2.373370	1.571565	0.801948	138.747869	49.301672	1.919903	3.000516	1.240463	234.693606
163.527618	73.615854	1.039971	1.251742	0.303967	117.140612	46.055569	2.301034	2.108864	0.769599	64.726056
152.445686	70.104632	2.126478	2.463935	2.123134	92.495102	70.303867	1.529819	1.565196	0.308297	169.106723
209.618841	65.611271	1.218912	3.111212	2.303202	181.253830	65.836433	2.749827	2.310681	1.778935	548.127999
1093.605116	1031.365308	1.494731	2.149348	1.958287	313.768233	81.152890	2.168032	1.384405	1.905831	290.879630
515.273032	407.791724	1.028914	2.589870	2.866331	335.582676	31.441953	0.576860	2.186093	2.460939	352.186854
165.454892	47.647282	2.940188	2.159383	2.926481	112.528722	33.811811	2.892294	2.656363	0.564260	494.281848
286.327608	186.093971	2.254655	1.651385	2.923113	213.458046	63.194425	2.797796	0.800745	1.303231	506.927527
175.774533	59.493544	2.214855	2.725417	2.816299	147.985801	112.412494	0.214160	0.426297	1.901994	465.875082
191.492183	80.413765	1.883867	2.952919	2.716434	323.787284	102.292931	2.736698	0.199698	1.139830	521.669405
306.540671	202.973732	2.179377	2.279023	3.026409	135.541849	49.460023	1.291332	2.799414	1.875530	446.429855
169.904460	82.773553	2.555577	2.930068	2.619801	190.437465	133.670998	1.961082	1.039782	0.156646	201.584678
190.880905	94.543737	1.977025	2.969476	2.586194	171.237960	56.907018	0.323469	1.348295	1.178036	548.739450
234.655826	195.003794	1.712868	2.577724	2.750313	135.453067	33.722236	2.352283	0.392932	1.031453	355.752006
184.244072	78.312831	2.516072	2.975272	2.358056	247.694578	69.776413	2.659250	0.124831	2.177683	556.207080
184.615466	130.857719	1.084024	1.380760	2.539185	414.508117	44.715311	2.245488	1.666940	2.411254	220.210485
117.592795	101.474159	0.878635	0.563107	0.067778	199.709477	13.910141	3.087698	1.668679	1.152315	568.645656
253.358873	72.507472	2.422891	1.348019	1.257620	170.148323	60.220124	2.832805	2.062926	1.446989	518.328608
748.021726	677.227533	2.163115	2.200721	1.614905	611.447938	104.411386	1.032882	1.616740	1.045066	613.754361
342.384165	151.162338	0.969679	2.538178	0.311191	242.071383	74.054685	0.961096	1.093247	0.104147	71.166290
231.603986	132.760619	1.082477	0.841368	2.321580	77.794258	29.618005	2.756929	2.598296	2.771098	118.830971
182.090543	116.224851	2.155329	2.828502	3.077670	137.697527	54.696452	0.030856	0.975467	0.126685	323.373308
183.816458	83.140482	0.607178	2.647272	2.250032	125.202233	46.844433	3.038557	1.407533	2.394629	230.899605
170.105242	82.867173	0.569114	2.648419	3.037111	117.876544	61.680081	1.605425	2.490696	2.029211	587.142924
281.291725	146.725670	2.795537	0.295614	0.513775	178.361813	83.833246	2.398431	3.017859	3.098164	160.858192
344.556976	110.494493	2.707455	2.769197	1.755889	150.984521	71.180235	0.253618	0.763131	2.174851	897.597388
340.402626	248.948379	0.200725	3.055641	2.155136	126.760320	24.471677	2.273117	3.135901	2.671290	817.619665
329.864240	245.595684	2.619064	1.687931	1.325638	511.214237	39.583801	1.840666	2.199360	2.485622	234.230807
138.845014	86.975128	2.162106	2.264320	3.090574	345.638347	154.856320	2.067971	1.133403	2.175734	436.041176
198.651851	77.678178	0.567767	2.207547	1.442852	323.425577	141.297989	2.518049	0.094674	1.210131	286.229978
281.157265	124.978080	2.500070	2.865448	2.486996	225.265633	74.667064	1.869691	0.567194	0.948586	1148.935159
211.569914	94.791971	2.164547	2.937191	2.495856	252.579359	86.263599	1.441889	1.394215	0.576489	522.131147
145.017345	88.327639	2.227779	2.937546	2.578375	101.100926	46.680552	1.442885	2.179883	2.860984	521.171794
284.885932	240.985707	1.655573	2.303377	2.289259	217.043078	28.565948	3.131824	0.783324	0.134246	555.698972
149.974898	93.001156	2.651399	2.915397	1.192769	162.725019	22.821807	2.868245	0.215090	0.712703	561.813105
198.179674	88.590779	1.566752	2.503708	2.969004	206.219725	198.048743	2.012063	0.698519	2.575142	452.344567
171.693922	90.330787	3.113194	2.903930	3.018489	296.262351	89.797995	0.289670	1.245246	2.453662	656.283520
349.754355	264.427804	0.796938	2.625212	1.825508	348.155602	72.623224	2.472937	2.443904	2.617069	433.639970
260.770234	213.494295	0.036066	1.699993	3.125268	106.458539	28.028618	1.623684	2.237823	2.706350	133.309034
971.357109	755.918629	1.073319	1.671947	0.140654	213.895270	137.856305	2.668207	2.439074	2.025440	290.128080
303.167253	244.972475	2.320469	2.713257	3.078299	134.452486	51.107057	1.524543	1.578718	2.350752	361.067230
169.441863	87.336067	3.106141	1.842019	2.950749	138.887332	53.822200	2.193539	2.570814	0.587537	470.439594
187.589933	137.453442	2.867957	2.776600	2.743492	267.462478	101.192308	2.372756	1.858945	1.022757	761.445132
279.002426	179.828584	2.863301	2.804210	2.109281	118.012204	60.571066	0.065119	0.855157	2.469876	314.433028
147.530272	44.335528	1.168050	2.654178	2.769688	189.377330	45.154135	1.772125	0.819636	2.138799	178.450818
361.564043	265.575038	1.591488	2.496553	3.022299	272.133680	105.096532	2.928751	1.035450	2.066768	650.157493
358.324799	266.315820	1.421848	2.051266	0.337840	310.553826	88.330354	3.018947	0.765935	1.926982	254.240118
207.416291	30.361625	0.207875	2.635603	2.705051	219.407868	79.673999	2.994898	0.485469	1.341513	94.626570
482.576291	368.046229	2.796868	2.935078	2.085479	354.489211	61.258410	1.535021	1.310052	1.711791	723.385859
807.843505	778.728166	2.995609	2.978297	2.164749	288.629081	28.283027	1.460449	0.916278	0.954449	557.431203
113.999898	31.473961	2.051968	1.962059	2.817246	155.164032	102.281748	1.482872	2.274717	0.658686	124.969698
215.826307	73.621236	2.484928	1.709723	1.110251	179.838592	83.044211	1.343218	0.543908	1.526393	47.370500
268.869489	154.425891	2.239427	2.497107	1.474700	202.955366	49.338682	2.650438	0.651935	1.386488	298.504281
150.077186	86.104520	2.035786	2.509557	2.971249	207.888473	58.992453	0.368377	0.140790	0.442542	104.310560
292.520912	206.991769	2.481006	3.113338	3.018497	55.009670	19.571278	1.539312	2.636203	1.352556	889.523671
167.612611	60.574916	1.588987	2.712735	2.930533	313.553973	76.343759	3.025695	0.216932	0.346476	379.476281
167.204571	75.426128	2.910689	3.060839	2.856392	326.052324	288.344159	1.096084	2.640052	2.017229	846.189409
189.299235	56.217317	1.964113	2.965631	2.633858	133.303024	18.184370	2.288651	0.038221	1.020285	475.934297
132.507845	71.127694	2.613387	0.090020	0.515413	160.574883	85.123429	0.569042	2.779931	1.747063	91.340983
331.719969	150.440994	3.059441	2.997831	2.848643	189.974739	86.702994	0.318128	2.545540	0.115962	633.061293
154.267172	65.583594	0.763246	0.153615	0.207619	209.805545	117.403549	3.052017	1.932332	2.582717	56.488929
726.785471	339.412771	2.232340	1.768095	3.111754	218.343758	102.125968	2.623725	1.397007	1.772169	326.642615
170.989061	75.948901	2.401935	2.700051	3.110789	184.664829	92.720627	1.880984	0.787917	1.290162	499.245659
255.229840	33.704805	1.323459	1.270155	0.736467	247.218469	48.473852	3.047044	0.659454	1.754600	293.659280
175.173614	115.182105	2.472497	1.814596	2.424452	163.513605	58.040786	0.939100	0.571236	0.792259	111.154141
149.758588	54.259206	2.976938	0.569724	1.578398	191.518910	51.286291	2.524646	0.675108	1.529384	61.827071
186.221175	61.336973	2.725680	2.955111	2.501879	127.928346	38.433915	1.575201	0.001314	2.496039	435.846974
157.326862	71.560977	0.662997	1.499113	2.657652	165.637307	62.236431	2.582182	0.782930	3.098829	87.412770
172.834259	67.539009	2.856773	1.962329	0.621118	186.239891	134.157934	1.147470	1.567758	1.633661	104.609240
168.110569	65.761171	2.318736	2.013765	2.801705	236.805321	228.781558	2.365733	0.885643	1.858981	118.885597
172.767343	80.254405	2.255525	2.936592	2.880907	160.682929	71.737154	0.132548	0.724887	0.225313	153.371250
148.672750	71.819383	2.226449	2.849998	2.723292	214.982977	107.033821	2.868426	0.405209	0.487935	389.437154
565.005688	304.575828	0.318059	2.783879	2.577755	299.086914	94.806783	0.164042	0.854291	1.905842	557.033365
140.939553	53.175135	2.594962	2.332107	3.053133	262.152016	182.011064	1.043279	1.912591	2.958643	334.364764
178.272910	77.956121	2.419403	1.775961	0.675837	447.977064	72.483813	2.717523	3.001601	1.756268	745.401457
270.387672	219.654852	1.531428	2.223989	1.162408	159.646890	91.708076	1.855663	0.879448	2.204103	75.668183
476.682352	167.174645	2.928536	2.077382	2.230748	272.763831	154.595570	2.715142	2.341303	0.097860	533.287734
164.480487	81.635014	0.548915	2.623058	2.833144	323.587578	167.080536	2.252331	1.617309	1.438713	515.922997
171.988950	94.200973	0.391706	2.574066	3.060930	169.565470	60.704453	1.833652	1.600506	2.633460	224.089346
167.238230	74.094775	2.444885	1.806114	3.128546	83.693077	35.905418	2.010420	1.171971	2.455513	291.686214
628.482333	577.905988	2.443310	2.670054	2.672813	860.453119	419.832664	2.801454	1.171287	0.159718	521.650892
363.991425	215.455263	1.580279	1.478024	0.812448	149.247837	62.899984	2.123810	1.594123	3.089214	195.527464
374.834896	306.140509	1.156292	2.045564	1.985481	183.307961	64.184428	1.883572	2.735293	2.831671	526.668681
210.486085	39.872922	2.071149	1.422193	1.531917	355.809993	182.332313	1.966625	2.902364	1.069867	264.291554
188.879281	110.744374	1.753144	2.908239	2.340984	153.566655	101.118800	0.579401	0.659915	2.633118	325.562168
207.789396	91.495838	1.861265	2.533487	2.831101	152.600413	74.126087	2.174713	1.220680	2.636722	383.881847
227.470767	187.559798	0.536190	2.572530	2.516013	195.195393	93.584636	0.868563	1.336110	1.811465	308.901833
1186.165521	963.238713	2.970910	2.139446	3.052919	131.879405	19.454591	2.201316	1.559359	2.382358	640.191274
125.181410	66.176292	2.543419	2.253497	3.085075	256.545432	112.413960	2.422716	0.591498	2.062551	259.003712
164.909395	63.681984	2.682962	2.066230	3.015345	125.696078	66.876349	1.158956	1.733572	3.127563	369.473488
220.503365	61.611202	2.422099	2.600863	1.679285	108.148888	46.099270	0.578675	2.768645	1.292538	380.797172
91.514890	27.334430	1.673664	2.197839	1.787856	106.644878	31.226946	2.627882	2.461055	3.110416	527.834248
263.528656	109.558526	0.897835	2.307897	2.153164	157.423471	44.519242	2.366900	0.943414	1.470046	166.217706
144.665024	44.303272	0.960679	1.597275	1.747127	173.839871	64.356604	2.096743	1.084277	2.014128	66.011218
167.399087	23.862118	1.364469	1.408729	0.966826	313.366939	92.569593	3.122018	1.034542	2.874278	250.999674
204.748665	86.410614	2.206221	0.724869	0.153673	104.700742	39.527945	2.995782	2.899249	1.452786	368.654541
346.603611	265.051796	2.340755	2.234389	2.498780	314.667331	49.202236	2.960821	0.216256	0.857862	271.533079
187.547932	67.365703	0.418250	2.778023	2.791604	281.337193	60.638044	1.853137	1.826707	0.916868	288.113167
206.087404	140.152546	3.118040	2.271488	3.029032	152.818098	25.267330	0.585032	0.991161	1.275389	197.464308
144.673170	51.014649	1.841605	2.362600	3.057509	76.286305	46.502905	2.953646	0.804657	1.444268	219.217942
187.690211	66.507164	1.305160	2.936098	2.092104	104.842774	6.285149	2.423549	0.027877	0.059293	339.649724
388.046947	262.875931	2.557631	3.082037	2.672689	596.969998	97.711182	0.736786	0.977639	1.147058	1124.783609
159.245760	85.749979	1.128614	1.415443	2.049587	449.246313	359.493355	2.937502	2.874420	2.267036	611.210155
202.811481	80.810938	0.855569	2.844813	2.938691	96.810934	65.670332	2.242595	2.647129	2.433739	407.712284
257.879537	112.525375	2.533367	0.895907	1.682846	210.370690	64.890183	2.245876	1.085673	2.836703	174.990367
429.753456	346.866878	3.017016	2.927938	1.934397	196.312199	145.814127	1.046909	0.724503	1.484361	255.561079
175.635847	130.635800	1.440805	1.918140	2.539621	398.224913	64.883925	0.761960	2.330459	2.083425	296.436630
163.272994	19.198784	2.387414	0.595812	0.207916	146.372692	81.068373	2.495714	2.198322	1.760577	184.019849
223.959287	137.974949	2.107123	2.629744	2.078863	125.316755	28.991187	1.249884	1.758997	0.333751	429.947237
299.039195	183.624452	2.469587	2.844097	2.500822	138.301833	50.407828	1.101955	1.096329	1.280726	634.920163
223.995813	191.896734	2.992564	2.869801	2.779304	138.048229	45.087441	0.748983	0.909741	0.669919	552.558311
94.729843	64.465225	1.109322	1.363939	0.393950	118.896191	45.592814	2.814888	2.279517	2.914653	489.491002
289.399573	194.707738	3.029747	1.645101	2.348255	201.971953	65.161441	1.545767	2.678026	3.140613	353.978711
178.152326	73.052873	1.378608	2.837499	2.537074	76.821162	43.542372	1.022897	1.181749	1.413151	379.405961
184.420703	100.532911	0.632062	2.014005	2.982475	152.714392	20.718678	2.402433	2.370904	0.140347	270.811512
302.516857	80.385723	1.813332	2.647314	3.012125	269.514243	76.363299	2.024076	1.548915	1.855593	662.012143
179.718050	78.210320	3.025876	2.483349	0.640157	56.054321	40.108762	2.533023	0.132700	1.026229	376.648815
237.442446	182.871454	0.098191	2.136336	2.779936	189.106164	73.108646	0.326992	1.386628	2.185077	103.217107
152.642262	77.573294	2.913879	2.139466	0.067040	142.623208	69.108165	2.975126	0.557614	2.077450	231.922314
134.594064	78.414739	1.858615	2.539924	2.223023	161.758216	76.143682	2.347078	1.388431	1.691470	548.840555
181.001612	81.279768	3.043576	2.117265	2.160613	442.699006	88.228886	0.840679	2.820408	2.926890	365.052139
204.394432	75.697396	1.006884	1.601773	1.467577	165.562418	58.594809	1.918596	2.482608	1.961971	157.855645
170.794533	147.529210	1.492580	2.683828	1.166697	390.981033	90.259773	2.817309	0.476448	2.044308	772.764978
600.787451	251.804681	0.778909	2.845062	2.831804	253.152472	111.992465	1.244368	0.237472	0.329959	997.673706
197.494185	160.358518	2.499337	2.979728	1.524550	163.068735	72.093174	2.716123	1.489762	0.075787	601.032420
345.571081	195.280959	1.693643	2.742806	2.944074	595.474127	108.878940	1.083734	0.811882	0.537913	375.062460
432.545701	317.450193	2.557881	1.108721	0.103280	161.750510	75.940016	2.485518	2.026271	2.456467	312.400681
416.227563	338.252606	1.564994	1.887957	0.914536	160.043967	56.516554	1.594130	2.184826	2.481054	275.347440
169.617534	88.033458	3.112765	2.579792	2.523661	138.943042	89.575183	0.271372	1.859375	1.717122	700.988099
260.225527	207.736964	1.420249	1.870701	1.553270	143.019759	56.167297	2.582094	2.095933	1.739216	371.704072
152.171662	73.873022	3.101546	2.365676	2.814441	152.625938	65.989552	1.429566	1.245111	0.856137	496.737467
127.290587	16.003782	3.040464	2.035296	2.021489	100.163219	38.605050	0.159204	2.401370	1.076136	166.139536
163.571802	75.251555	2.248401	2.832250	2.502652	398.422274	58.862649	1.162674	0.357777	1.603830	264.897266
178.794068	77.347131	2.742560	1.998426	0.921525	140.569968	79.615981	2.672454	2.616638	1.203343	474.785609
808.448276	538.477744	2.482145	0.459857	0.599238	176.792161	111.397025	2.841141	2.846299	1.457243	410.260321
186.048723	87.395447	2.543623	3.032047	2.900834	251.819063	154.160116	0.639879	1.116428	0.129195	525.788019
159.919361	150.210526	3.120023	2.802681	2.240633	189.214771	13.145478	0.429405	1.424824	1.936163	195.213135
665.708417	539.329240	1.633122	2.605251	2.790872	426.075765	229.730438	0.301771	0.982695	3.025994	736.943770
210.860973	112.303162	2.424363	2.567940	2.957504	118.397929	32.291488	0.408581	1.443709	0.657321	250.227606
187.680439	92.865183	3.045402	2.137028	1.479328	205.083652	107.793487	1.464735	2.127230	1.890329	289.920313
148.124727	67.888635	0.859368	1.423552	1.810256	158.313196	72.628261	2.070856	2.466366	2.689654	287.073558
111.541971	59.896399	0.524151	3.128011	1.995640	148.342402	22.681665	2.331466	1.203763	2.261606	56.863512
404.664738	204.969411	1.697264	0.197565	1.391796	166.910131	75.212177	2.188253	2.790125	2.673544	198.077922
349.976762	313.138728	2.433469	2.111574	2.701290	216.720824	71.207094	2.780027	0.525613	0.231606	404.181217
180.763002	72.536277	1.042151	2.656973	3.003622	460.422446	102.313378	3.040416	1.396850	2.061686	1127.267323
210.818224	157.757076	1.604997	0.856972	1.439819	163.650667	81.495769	2.937545	2.839031	1.268328	189.437713
158.310552	65.115285	2.532083	2.599304	2.519307	119.097318	74.953113	0.388315	1.273992	3.055076	269.792592
243.429683	176.420408	1.092403	2.915973	2.286214	114.870919	67.019292	0.625357	1.935244	3.091305	529.489234
151.548285	33.011466	0.182270	0.438258	0.907410	139.432131	64.152336	2.935156	2.032376	1.835744	272.445730
140.752352	57.982301	1.752940	1.141415	0.232724	159.213410	78.929325	1.802213	2.528864	3.011110	177.039688
149.063316	80.251556	2.040797	2.329981	3.115903	150.848145	62.781304	0.886307	1.981853	0.086699	165.798467
259.614020	204.432261	2.003050	2.479251	2.351370	146.483223	67.206621	2.548980	1.607864	0.994944	470.150366
159.654393	73.367364	1.498461	2.696715	2.468887	94.573823	45.896035	0.229014	2.290335	2.294137	144.941997
248.278569	131.156968	2.060554	2.275924	3.118206	368.949670	218.749807	1.391931	0.610076	0.090428	385.898235
383.350947	319.522884	1.135144	3.044713	2.778819	225.832270	88.326295	1.331619	2.629041	1.185281	369.012337
148.908727	88.670842	2.991472	2.397785	1.555183	151.578304	93.742636	1.681647	2.189423	0.887174	162.109461
145.187691	35.924288	1.955090	1.940124	2.171180	127.621602	48.519551	2.450397	1.214854	2.513569	221.808126
307.453374	129.024453	0.388193	2.382306	1.815009	177.019993	77.895774	1.678857	1.607924	2.290821	509.091158
199.312031	47.998658	1.443798	2.830292	2.487905	121.579112	71.839415	2.696016	1.459510	1.744626	378.515047
231.282403	186.627436	1.078138	2.683470	2.400026	166.464442	117.642302	2.497374	2.984079	1.560369	602.998535
173.408124	60.866773	1.672124	2.995633	2.653691	155.169117	33.597833	2.129968	2.489363	2.728722	493.578873
235.659678	83.141893	1.668464	0.005242	0.868090	217.794893	150.101678	2.718829	2.284664	2.691240	370.801843
147.525168	58.350017	3.124229	1.637229	2.134867	161.859522	35.023394	2.479661	1.423343	0.710040	210.033289
196.975011	79.970980	2.395149	0.562955	1.157375	34.972239	17.503180	2.382438	1.048478	2.853600	168.330304
137.397403	110.458931	2.153051	1.343083	1.788164	127.277321	66.008540	2.638277	2.865689	2.965847	284.162062
190.870511	69.780251	3.014519	2.284578	1.707555	86.952006	60.659233	2.826547	1.944216	0.741079	509.186701
266.336567	170.061093	0.866343	3.012645	1.918708	223.997094	71.411106	0.881936	0.796536	2.482933	484.143123
183.479341	83.902592	0.303182	2.920716	2.335992	140.294404	32.167223	2.676671	1.150189	3.097080	300.690569
200.721287	124.167748	2.846446	1.868757	2.984283	307.806787	54.787657	2.603096	2.033110	0.239802	542.913414
187.420501	99.107177	2.651127	3.097174	3.045036	357.704987	210.529456	1.071019	0.200757	1.943759	616.577195
305.137099	119.155919	2.622397	1.625993	1.894590	156.627460	92.338945	2.809341	2.190889	2.270958	532.065151
164.243828	90.491548	3.103701	2.968772	1.407740	154.165480	80.703080	2.640427	1.053871	0.008635	230.350960
161.369710	103.722566	2.673346	2.627483	3.028048	177.609945	49.864539	2.048165	0.661709	1.645840	522.660702
192.442143	30.377705	2.317893	0.399026	0.040909	106.089941	67.902174	2.064556	1.992156	2.661586	111.244863
176.285063	81.934664	1.294172	1.959583	2.559332	121.556114	85.107460	1.605401	1.430537	2.554823	132.656861
134.213276	69.001734	2.324631	2.930837	2.616441	333.944708	276.332935	1.592837	2.461487	2.261189	515.012418
571.207837	198.287999	1.330989	0.692399	0.721715	184.377937	86.902284	2.843600	2.578001	2.960708	163.717024
155.381462	82.626123	1.644807	2.921925	2.782916	158.608108	69.141400	0.463122	3.054491	1.091063	208.857928
185.988551	99.373786	2.998066	2.392841	2.231793	209.712131	17.023875	1.639493	0.704491	0.440726	228.707085
164.632389	90.155728	2.143753	2.179511	1.114637	175.376997	61.649245	2.125029	1.061384	0.756257	116.805964
446.610511	91.914165	0.731841	2.496224	2.312901	195.953278	115.676967	0.357402	2.982044	0.272381	943.098622
183.717789	98.664429	2.598450	1.681644	0.446709	178.330183	77.762785	2.287906	0.926237	3.052546	101.793675
253.530407	71.908560	2.277177	2.072049	1.398767	349.528710	93.304018	2.945607	1.412516	2.738948	543.329725
641.510670	623.817930	0.839944	2.798636	2.241239	175.981642	84.838877	0.544723	1.986250	3.059256	686.811336
179.064481	76.254513	0.462639	0.922832	1.622569	216.893232	110.722506	1.976150	2.708048	2.237048	114.506612
198.530604	112.725434	2.039234	0.498645	1.977954	112.906443	19.357425	2.437106	2.385095	2.855975	207.705241
164.438819	57.581961	2.669652	2.004049	2.934969	139.761693	55.084973	1.513379	2.548392	1.949104	258.423232
683.700036	660.692132	0.020169	2.319757	2.920657	92.972889	40.247865	2.706627	1.960896	2.403723	731.192894
216.428160	69.892066	2.169584	1.865693	2.368731	307.669113	278.517266	2.423766	2.048045	0.203139	154.273947
405.481930	327.419737	2.084472	3.062155	0.827404	305.919294	120.234217	0.735644	0.585836	0.816683	1070.906300
203.657812	106.582474	1.460108	2.888525	2.268477	143.915655	39.964854	2.950301	0.751388	1.371171	279.364041
148.479667	46.633066	0.204479	0.742838	0.164407	243.802002	101.803271	2.700497	2.529154	0.308670	165.055430
271.364158	167.704185	0.110947	1.225205	1.457962	111.110850	42.279839	2.745112	2.912341	1.542802	431.361237
169.744435	84.709728	2.604296	2.206978	2.616027	164.016982	76.624643	0.322512	1.545675	1.105192	359.912220
141.971922	76.924788	2.338654	2.995742	2.750169	94.063575	18.992943	2.050888	1.794758	1.503255	471.433792
471.938119	265.810778	0.242888	2.402185	2.870363	292.021036	109.872422	1.692107	2.415952	0.913117	377.028618
402.951688	373.365153	1.234442	2.889700	2.610738	139.555914	109.779632	0.519788	1.984160	1.646631	507.668164
187.474433	116.649633	0.216685	1.551312	2.554769	313.189722	179.231632	2.127077	2.700413	1.796222	353.693058
166.315705	111.737721	2.920053	2.473462	0.830061	173.015709	121.217444	0.930819	0.877348	1.222923	262.967059
740.857387	628.807311	0.931029	2.999140	2.990331	112.790222	42.656659	1.625240	1.189856	0.599437	119.525272
172.173682	83.609963	0.025865	2.883140	2.210819	196.529300	101.312763	0.920102	2.712825	1.427248	294.386270
207.765689	172.821066	1.227512	2.273906	2.627253	185.763470	85.617221	1.179792	1.041559	2.753679	277.149822
201.673604	109.753370	2.138409	2.750801	2.952253	95.663733	20.939940	2.536212	1.224580	0.429064	475.525787
272.576715	153.339111	0.201971	3.120905	2.521233	542.677825	303.262879	1.899194	0.109289	2.782551	482.770193
480.227857	272.938561	1.807748	1.500386	2.281051	446.446421	34.270937	1.377426	2.431174	2.233929	163.507292
238.838603	147.410075	2.813602	1.616510	1.814838	186.945731	27.893689	1.930965	0.073880	2.825320	333.369359
187.402811	142.794458	2.270761	2.439738	1.903314	144.405045	31.603918	2.626951	1.823408	0.795626	193.556902
163.293352	87.000396	0.744739	2.006050	2.784988	157.209407	57.866487	2.448061	1.474327	1.193979	328.486881
166.326309	70.442432	2.744634	2.354311	1.707385	143.498548	28.747338	0.961395	0.344414	0.300637	67.148677
179.733921	84.384122	2.972429	2.750947	2.483383	205.270130	68.743494	2.401175	0.177656	0.656060	467.105016
183.724374	63.044314	2.379379	2.383554	2.480438	207.740283	88.370396	2.886230	1.574302	0.646953	442.412389
274.890976	94.155802	2.546017	2.148033	3.066350	119.008141	26.359650	1.555268	2.430792	0.859393	528.453474
153.561867	66.563785	1.170424	2.166404	2.986900	273.068005	144.588669	2.539723	2.218118	1.009117	523.514441
145.041434	74.698988	3.056402	3.125350	1.899301	164.117792	45.273177	1.398637	0.144490	1.336654	228.896686
360.498831	260.476130	0.627655	2.482940	2.624011	127.724549	31.203518	1.407239	2.173383	2.779235	454.331764
1821.741572	1756.212559	2.284902	2.734415	1.631987	183.625147	69.872777	2.010285	0.811714	2.214610	611.677731
175.336218	98.198211	1.657047	1.692975	1.866706	176.126040	101.027598	0.663222	1.580045	2.250886	279.190604
159.133892	71.814657	1.472490	2.747966	2.502929	162.056776	77.698828	2.933121	0.933029	0.089410	242.318107
136.637310	32.179575	3.016331	0.872713	1.271134	92.365320	65.677727	2.001661	0.420095	2.538097	207.444345
452.360324	316.846042	3.140639	2.838697	2.167548	351.556865	276.799759	1.632370	0.747461	1.580318	732.552670
131.785765	62.120256	2.273526	1.268853	2.634091	109.114580	47.895927	2.488283	3.091806	0.223951	235.460634
185.487051	73.072800	2.535682	2.621018	2.527357	113.368508	53.800338	2.026459	0.743502	3.009014	510.971477
168.434376	75.451395	2.981861	1.571598	2.123323	183.094971	71.211933	1.454315	3.007228	3.026207	446.940311
258.804311	195.342959	0.659057	0.071618	1.221062	128.354766	68.430348	2.899702	1.840336	2.186789	210.300442
247.819486	77.106985	2.768286	1.793098	0.589619	96.221573	16.988289	0.916216	0.432707	0.308009	154.072143
177.934002	67.234055	2.762227	2.503542	2.869065	182.951706	71.919462	0.498737	1.634546	2.884258	459.819137
227.825279	127.022019	1.587992	3.018371	1.794274	311.566610	118.590353	1.977978	1.165266	2.919916	340.603939
314.912336	217.624108	2.710293	1.473320	2.059741	236.572106	80.928030	1.995313	0.946189	2.066369	233.560707
186.252357	115.412413	0.653584	2.002827	2.994315	306.944472	66.075798	2.058950	2.171697	2.233762	466.552075
231.705974	82.188732	2.704828	1.217867	0.507457	142.693361	61.176333	3.004134	2.742629	1.863548	242.483055
203.336956	130.997544	2.641971	2.597389	3.005707	196.210767	82.298642	2.997542	3.053252	1.663227	789.741548
169.458700	74.028765	2.855758	2.461629	2.897725	246.223539	175.444597	2.841065	0.179173	2.128212	391.918911
192.624982	130.635429	2.111084	2.664416	2.147290	162.192784	59.538439	2.515495	0.047188	1.906631	524.974630
162.009572	57.172177	2.639212	2.301168	2.323243	131.257235	65.849837	2.851803	1.711027	0.186056	355.415924
236.520081	182.294973	1.674562	2.683706	2.264014	921.167558	881.547818	1.254698	1.028599	0.434434	204.521458
103.735042	32.855660	0.282643	0.625249	0.052389	237.376559	37.098181	3.135092	2.183005	2.025990	771.888369
212.706230	165.407857	2.570452	3.080765	3.005138	144.439939	45.570471	2.164798	2.878528	1.520816	501.667226
141.610037	46.956408	0.049566	3.014545	2.316782	104.805229	62.291317	2.704612	2.535078	1.084958	173.384283
143.379562	82.934317	0.996958	2.370892	3.078804	228.470759	220.748980	2.839717	1.685916	2.076773	290.164003
165.366781	74.502437	0.679296	0.343461	1.520451	163.326827	60.309520	3.041835	2.346872	2.063576	200.749235
184.353637	142.867706	0.238275	0.627854	0.142268	716.360623	247.896798	3.122623	2.413749	1.773300	1165.244445
144.132656	54.106408	1.486737	0.865634	1.572098	407.956822	112.907707	3.045427	1.744462	0.786000	531.319694
215.770301	66.359375	2.723448	2.611533	2.032688	199.317415	108.343690	1.243761	0.285184	1.693177	273.846908
