m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
205.626216	124.359528	2.422764	2.632252	1.999676	160.621296	57.190123	2.978554	2.080542	0.791842	423.293554
377.198973	264.635266	0.035644	3.137057	1.438125	188.281741	67.845837	0.050641	0.690725	0.703931	1166.123122
169.887172	71.105639	2.329647	2.391105	3.108002	160.702511	66.158932	2.160577	0.152806	0.150364	449.410474
157.090222	131.699971	2.389974	2.755089	2.523058	122.383674	39.558006	1.192895	1.895478	2.857567	460.494655
186.740133	78.957641	2.308018	2.743327	2.991694	233.784493	180.526046	2.745957	0.165552	2.231932	407.045413
127.152202	84.252214	2.072654	2.129274	2.899425	111.817742	37.623145	1.608226	2.203067	0.687550	208.042684
188.993733	77.076023	3.050864	2.223570	1.288194	131.125461	40.631130	2.382673	0.148678	1.999779	253.996988
313.936620	55.479324	1.359014	1.711947	2.108056	314.317537	100.915685	3.124132	0.595269	2.224257	221.578024
204.815488	172.765715	2.668527	2.048904	2.825744	243.021642	76.595435	1.982965	1.540001	0.639962	284.640037
369.637672	254.775276	1.480687	2.062022	3.094577	209.908358	99.466469	1.500189	0.759365	1.311700	123.161520
497.351982	400.753325	1.178803	2.548582	2.862180	44.957752	9.240256	1.994497	2.500338	3.090192	312.376139
179.234371	85.213345	0.836000	1.398543	1.185447	143.882518	43.891196	1.369681	2.944620	3.029642	211.408347
148.508748	77.717975	2.533386	0.695882	0.354752	262.326701	180.431617	2.528494	2.521911	0.282319	223.670332
275.400466	204.367989	3.002614	2.512172	2.140964	132.197058	44.813630	2.003796	0.005428	0.242543	144.668338
204.803614	80.877795	2.375385	2.805591	2.284488	144.562374	75.148936	1.134164	0.402206	0.459784	222.426570
188.941375	85.572784	2.605361	2.881463	2.414483	118.848417	20.034261	2.116248	0.217113	0.821928	400.820575
166.265553	64.084146	2.020775	0.521596	1.506708	67.007122	35.892542	2.789908	2.501233	0.860414	75.758107
115.344631	46.590052	2.166452	1.500887	0.455966	187.134154	60.193735	2.169993	2.527472	1.510608	283.386399
119.976431	31.701690	2.434154	3.104468	2.126265	98.842399	54.953173	1.941730	1.232466	1.609352	195.090809
151.015642	79.740848	0.470510	2.929424	3.074542	251.904223	169.572791	0.831893	0.580945	1.034805	176.064926
125.436913	50.954311	1.352376	1.771865	2.667185	133.145118	16.472543	3.053402	1.240583	0.203518	231.686753
196.041765	115.445537	3.039958	1.747131	2.247767	120.085646	73.563153	1.766914	0.390870	0.647469	310.308475
183.456385	68.720120	2.493603	3.110779	2.292421	309.271476	54.458523	2.435575	0.051912	0.752965	244.463428
144.002963	64.116683	2.429164	1.936701	1.541154	176.353773	104.194274	2.829623	1.803366	0.590690	228.073273
222.659562	138.452176	0.031959	2.958954	2.660634	137.805288	55.947835	3.110623	2.495777	1.548754	526.195844
689.877408	545.005578	0.047814	1.745754	2.407432	187.504818	67.756174	2.829006	1.352708	1.918303	290.327761
161.618662	90.317296	2.504541	2.822352	2.670871	137.114573	47.521254	3.114363	1.224188	0.883158	572.104528
158.396669	87.596750	0.779940	0.125800	0.784281	164.255724	77.579026	3.102245	2.370813	3.051767	82.448312
151.885556	62.539610	1.011452	1.719518	1.626518	237.364802	73.640743	2.688684	2.263203	1.021070	179.678249
186.073885	81.052313	2.957502	2.224358	2.569009	89.839999	38.244187	3.056577	2.923513	1.221264	559.274885
161.404388	67.399790	2.917423	2.828014	2.749884	134.625021	52.350622	0.012509	0.419206	1.910837	184.591889
232.426739	166.840432	2.531789	1.970461	2.291451	155.380920	36.778668	2.051774	0.709166	0.665854	299.897524
172.213794	123.992199	2.483632	2.656697	2.267683	180.450149	73.252547	1.969663	0.220790	0.536877	226.890052
155.701776	69.978027	3.019156	2.887301	2.916335	182.238827	82.598746	0.798574	0.117708	2.389407	494.384416
393.101238	325.130711	2.769285	2.761121	2.742036	215.492499	54.900606	1.913481	1.616313	0.664854	405.706681
357.900259	242.105913	0.872779	3.000122	1.952376	122.989539	54.356818	2.081115	0.144402	1.240002	274.884409
227.699994	213.910022	2.471501	1.801213	1.865856	293.870811	90.990030	2.275970	1.179255	1.060921	147.912931
197.084687	142.637798	1.897450	1.974325	2.650916	393.185288	119.861438	1.510239	2.626490	1.301957	254.451952
153.463086	64.824063	2.422111	2.759401	2.076418	167.077328	53.438765	0.129845	1.927935	1.971945	353.937036
922.710378	861.846106	2.546656	2.850941	2.936856	183.249046	101.520997	0.619358	1.831455	1.649618	690.851331
149.747504	41.327630	2.900130	1.886977	2.180341	168.377591	41.229939	0.723711	2.340076	1.470015	523.735236
172.775376	49.609405	0.702104	0.604185	1.793322	120.977956	28.483116	2.280182	2.458875	0.519160	92.386815
116.811643	73.370401	0.363147	1.094340	1.370809	189.938467	114.080443	2.128803	2.511383	0.572492	92.860388
230.404441	97.040426	1.367390	2.688499	2.357660	233.864554	58.327973	1.983265	0.575591	0.887691	97.111232
183.588417	44.393676	0.746797	2.346653	2.161569	229.003437	118.091212	2.989621	1.019430	1.260026	123.699142
150.595346	75.138762	1.927474	1.941996	1.827200	205.053299	90.862257	1.860844	2.603507	2.970315	403.923509
179.908288	82.544715	3.059967	2.305144	2.501361	166.423956	82.475414	2.037237	0.270299	1.333224	335.579174
246.214121	180.629343	2.558886	2.161843	1.608236	154.546188	62.483684	2.300056	0.739704	3.052402	465.519716
125.422817	76.671100	2.715821	2.690027	2.447287	149.839259	81.534389	0.079875	1.136030	0.101745	368.387073
418.795108	89.929270	2.388173	2.936381	2.569941	259.168187	161.627700	1.796081	0.370714	2.950664	634.114844
169.681190	68.975837	1.055184	2.574759	3.141327	163.311137	66.057468	2.514183	1.678439	1.638783	268.890251
143.267909	92.013862	1.162054	2.855655	2.284704	148.540009	71.977347	0.520438	0.869653	0.869612	127.926133
296.819320	103.504432	0.632710	0.534658	1.221450	354.100434	41.840627	2.798451	2.501882	3.061451	641.214067
628.048064	478.595031	1.397861	0.709418	0.771568	163.125541	81.041239	2.633122	2.269797	2.917339	316.115444
205.405335	57.469057	0.998798	2.273626	2.426810	184.894920	120.515267	3.087353	2.765779	2.193651	386.826734
180.273701	51.161057	3.103543	1.888692	2.403489	156.750151	73.376691	2.169702	1.411294	0.006339	378.590005
698.037306	102.943697	1.590737	2.039852	2.476819	443.188670	93.658905	1.086687	0.249018	0.989051	806.968941
190.239780	77.644923	2.904264	2.611315	3.069549	145.731055	82.888968	2.083558	0.574723	0.287237	454.758822
159.732249	75.047904	0.640237	2.331966	2.201997	137.334562	53.568041	2.432049	0.982626	1.975628	172.020070
227.707497	166.685310	0.119217	2.929742	2.168144	122.358623	82.244536	0.747049	1.700024	1.577308	345.526129
161.425119	26.104768	0.576746	1.824049	1.200464	149.645241	28.961857	2.841155	1.681711	1.066854	87.590269
100.529994	17.521310	2.471744	1.398772	1.244283	121.441735	40.726817	1.268235	2.506363	2.059269	131.074330
76.132033	39.685021	2.207408	2.459975	2.899772	42.705142	35.001015	2.962629	2.486431	0.272963	97.550013
180.196978	81.449402	1.998270	0.622299	1.487313	184.066810	90.506016	2.093553	2.234851	1.372810	73.730421
256.146295	78.335145	2.356424	1.544559	1.142748	190.316468	87.263134	2.804860	2.855099	0.524652	428.894944
185.438053	65.329860	0.372410	3.011796	2.739531	122.778178	18.936158	2.903322	1.142629	0.146967	150.330506
150.073290	23.436603	2.587032	1.591245	1.147157	131.878273	85.094156	0.096069	2.506542	1.834900	121.087488
133.965707	81.148300	2.068778	3.135788	3.111773	158.149441	126.643152	2.716463	1.887491	1.566601	525.915532
125.108591	56.233668	1.826652	2.976217	2.667731	254.418742	59.806622	3.123630	0.143647	2.814284	297.378168
206.407895	102.330178	1.827520	2.108515	2.890895	169.094838	65.589958	2.076090	1.068166	3.011776	326.176257
109.540919	73.620838	2.969140	0.589042	0.282426	184.301019	86.103444	2.572562	2.783488	2.140119	198.167635
134.811322	100.398998	1.546007	3.108443	2.246747	150.424732	79.338195	1.890491	3.080796	1.094001	347.157833
837.217668	570.341246	2.755942	1.691222	2.472720	157.668883	74.872960	1.083360	1.400166	2.306917	322.895275
164.317954	114.694395	2.788632	1.774445	2.521137	175.966545	54.944997	1.621435	2.181044	3.125951	417.452251
249.284716	132.012378	0.326486	2.976995	2.977850	200.205654	93.108193	0.145928	1.964118	0.225714	311.454493
157.177506	77.324209	2.516687	1.832927	2.641991	261.234517	107.554715	1.756703	1.422002	0.161794	258.681651
174.012248	80.232279	2.972859	3.115845	2.717106	168.192169	28.134175	0.353993	0.937701	1.485024	238.478431
208.633298	46.901548	1.695143	2.444400	3.010312	184.177968	30.337873	1.749261	0.361183	1.127084	136.565472
171.979555	75.572400	0.015635	2.563076	1.990538	338.394282	85.139827	2.939743	0.468071	1.935429	646.939353
200.417583	90.315347	0.432098	0.886663	0.802107	181.952251	79.380530	2.959583	2.235563	2.608304	506.442159
152.654280	89.203979	2.550840	1.692101	1.804861	126.677515	36.590214	1.546669	2.599402	2.263704	346.748604
157.132357	98.906660	0.077372	1.602507	2.227617	226.244497	39.712262	1.879333	2.529902	2.983910	542.995388
183.976273	100.934870	1.650017	2.766032	3.093828	26.470174	5.264601	0.205594	2.722482	2.303665	497.731066
697.473738	653.688160	0.322861	3.125816	3.073574	149.711172	63.105994	0.114989	0.895585	0.598404	711.951248
230.926445	83.108009	1.923079	2.133554	3.134060	148.063786	74.555377	0.662801	1.137351	1.708427	188.538270
171.649519	87.902893	2.725297	1.859484	0.748962	62.844422	15.169435	2.082613	2.555823	2.969854	457.092251
617.375819	536.336004	1.687583	1.750487	1.056730	193.399096	34.575451	1.960003	2.985875	2.141400	129.554956
166.967496	89.741268	0.397352	2.925206	2.428113	164.963817	35.995464	1.907952	2.086734	0.208868	220.164127
444.317509	355.682118	2.628181	2.753977	1.946686	453.310071	70.527049	2.265066	0.539117	0.313169	416.849128
157.253036	33.276995	3.005522	2.094188	2.553402	80.884109	36.688026	3.092388	0.805224	1.072323	382.610152
189.514153	84.983652	1.665881	2.509421	2.144930	173.978084	15.069801	1.992413	0.958735	1.219407	194.562701
104.941839	68.438126	3.054055	1.761731	2.244690	157.579021	68.490560	2.334527	3.033540	0.814277	408.022511
314.157296	256.501559	1.567415	2.819963	2.384976	174.140219	29.054883	1.424652	2.448670	0.683012	218.880585
223.056541	71.588543	0.781138	2.869377	2.960666	171.369354	98.893345	1.420532	2.057676	0.282883	550.054962
160.892252	73.295802	0.939810	3.056745	3.082158	269.890687	55.921617	0.187894	2.963150	2.562924	174.410615
179.501373	88.499783	2.868406	2.856232	2.887662	343.097824	271.088979	1.851264	0.570259	1.253559	527.882224
369.967846	227.141581	0.236425	2.907187	1.997849	151.747784	79.138506	1.668127	1.495621	0.736628	163.619987
287.169751	138.649919	2.070131	2.640542	1.811239	173.405387	75.069193	1.310911	1.965695	1.134260	191.208386
302.732858	157.668043	1.077211	1.702743	2.868862	673.702098	279.200656	2.155096	1.739943	2.701960	305.896494
428.640203	389.967209	2.649030	2.468830	2.593814	186.692382	51.564577	1.363164	0.963682	0.239129	329.532934
135.218862	85.326515	2.479268	2.245691	2.987427	257.572953	43.106179	1.552310	1.661707	0.600468	215.881100
601.485961	375.015964	1.938134	0.523525	0.996343	253.436269	76.567167	2.238154	1.889459	0.409318	212.711876
146.597623	90.160561	2.963542	1.750708	2.942276	307.505829	42.534349	3.027080	0.757079	0.299675	322.943016
143.185018	50.914417	1.748693	2.001711	2.726238	158.539535	89.978565	2.809714	0.577886	1.169894	158.747058
302.522582	255.952317	1.851543	3.041307	2.742480	319.550229	130.806636	1.835932	0.685738	2.015563	506.895307
248.973079	146.493220	2.477190	2.924089	2.370475	303.961117	92.971511	0.655510	0.340145	2.040108	379.836575
153.825662	51.030994	1.854505	1.328338	0.924151	160.522322	81.512750	2.750272	1.709256	2.773046	308.049129
177.461262	100.826995	1.890860	2.549371	2.614190	246.464721	155.057788	0.953008	2.454479	3.087214	591.042502
145.401105	25.513998	3.076775	0.461973	0.052781	105.741977	39.617445	2.608598	0.432446	2.008747	146.674196
211.916310	126.227121	0.034703	2.161173	1.644217	276.311519	66.567827	3.139833	0.644041	1.534124	180.893876
293.478324	178.394939	2.062196	1.246295	1.360124	809.524332	27.944233	2.298475	1.531703	1.295215	239.278342
729.687330	486.960472	1.840311	0.880607	1.081226	247.622800	81.191807	2.540115	3.043258	2.056750	443.292792
230.576292	116.180242	1.337253	2.829807	2.996437	230.956204	68.270183	1.390555	0.026528	1.472211	363.035886
288.984814	240.736103	0.845007	1.176774	0.024937	173.047525	89.897078	2.961653	2.458862	1.515545	56.455301
314.115077	238.375960	3.057512	2.765607	2.394985	149.632717	59.907899	0.591349	0.799761	0.566489	497.373825
153.053606	67.676119	2.326837	0.990938	1.323184	135.299685	59.721712	2.606323	1.934568	0.837652	152.661116
171.062216	64.143200	0.976853	3.092867	2.715602	150.410769	57.516861	1.658584	1.387573	2.603777	265.397940
174.845676	76.938767	2.388299	3.123433	2.257484	149.969928	103.913035	1.122341	1.053416	0.368601	264.608456
163.161679	69.512612	2.269924	1.278365	2.620061	132.653474	42.194016	2.333474	0.716155	1.767732	121.611411
181.121460	107.201790	2.570561	2.517942	2.832009	178.279776	72.711098	0.150773	3.103026	0.078094	420.250881
162.205010	78.232667	1.956012	2.948595	3.000109	152.998193	66.394507	0.215616	1.580411	1.649824	221.459095
124.078212	9.321426	0.014123	2.979065	2.687947	169.300098	36.571193	3.100297	1.045678	0.598405	147.606960
267.138760	229.467172	2.099328	2.959319	2.975190	230.258906	162.957214	0.853755	0.996687	2.647138	376.979508
159.702739	82.519458	2.096869	2.799773	2.639072	158.871647	79.017554	0.263157	0.515873	0.955430	85.362372
391.780979	135.274815	1.305312	2.408815	2.379844	524.539782	151.700685	2.188110	2.253834	1.815692	454.995042
161.261204	51.465080	0.908590	2.777940	2.791479	211.083935	95.487371	2.350562	0.147403	2.721656	276.909343
386.327348	276.118494	2.986752	2.931425	2.150516	260.709915	152.216916	2.700848	1.029252	0.498705	647.939067
162.615662	72.707189	1.621812	2.636199	3.042180	147.299221	53.148931	1.645840	2.684469	1.943004	409.744755
167.525834	93.349763	1.338231	2.224502	2.261948	230.534075	87.040553	2.466118	1.374906	1.329177	179.201520
175.744444	59.840679	2.924164	2.812520	2.653399	147.942634	129.870715	1.737551	0.356263	1.860234	516.121951
181.312130	62.718630	0.433167	3.037053	2.862920	338.113374	237.667557	2.283635	1.223119	0.321637	95.239444
191.813763	113.227607	2.989453	2.209759	2.600502	373.769216	106.749520	1.844048	0.192239	1.597704	361.312166
191.365388	61.488331	1.457847	2.737876	3.083586	94.643426	30.598095	2.194909	2.620045	2.157643	524.791209
173.986186	80.457796	2.869520	1.854379	2.218516	126.060192	64.159841	2.175864	1.420166	2.536376	279.559476
287.223426	225.638779	2.156358	2.659715	2.031444	181.081789	79.164216	0.883199	1.432524	0.892891	597.648981
147.763961	71.173551	0.041691	2.641262	3.054341	163.840172	77.656377	2.505830	0.687615	0.896398	264.017320
188.255448	120.841762	2.032450	2.872493	2.269352	209.546016	71.852917	1.896260	2.127304	0.788134	342.302520
170.962201	78.398943	1.823611	2.497016	1.669143	145.782628	76.917945	1.875908	2.936477	1.682099	299.482575
211.688107	75.769796	0.276587	3.071641	2.670191	195.124567	104.600155	2.787940	0.047869	0.680474	352.386651
170.700144	73.074610	1.754962	2.882254	2.777992	196.586020	47.151834	2.405106	0.778712	1.033350	447.800276
150.864215	69.006060	2.671303	2.933541	3.034007	140.210264	78.876588	0.649336	0.047730	1.447288	559.841671
327.005408	96.599808	2.356080	0.351359	1.966898	153.474695	96.780607	2.495597	1.840800	1.724472	373.699558
181.643873	95.138844	2.065834	3.033062	2.752254	206.850461	169.659825	1.701691	2.579647	2.224391	320.545859
138.073026	79.815031	1.490827	0.165964	0.487286	276.669197	117.942235	2.787747	1.031649	1.994132	128.356677
315.121088	242.726887	1.790365	2.497513	1.611154	168.529475	86.832716	1.759565	2.794351	2.166975	392.779668
188.525551	143.319852	2.175688	2.870509	3.076567	161.261539	60.561901	0.261028	1.465743	0.205005	101.154036
195.381083	80.411045	1.014093	2.244074	2.681281	93.049474	22.930993	1.180233	2.003689	2.171008	315.931240
117.206214	57.751094	2.487001	2.609388	2.854659	75.374798	62.449755	3.021702	1.853089	2.243914	342.928480
206.635307	134.809820	3.132118	3.053032	1.732988	86.741827	24.138862	1.415786	0.048402	1.051753	437.209065
162.119775	75.353872	2.766637	2.813512	3.060381	114.159163	73.053556	2.084035	0.084824	1.818455	506.069154
158.188495	71.816790	2.479499	2.979219	2.737074	343.339925	157.517664	2.029616	0.224713	1.179898	459.449787
182.173989	88.319528	3.125006	2.492901	1.756008	159.308990	61.671350	0.515220	1.334872	2.391197	189.145740
163.476096	19.329926	1.212684	3.091982	2.649236	276.368885	81.671887	2.910658	1.070274	1.647125	474.172058
314.389702	199.284123	1.442272	2.609650	3.130576	304.088211	88.482857	2.047857	1.663448	2.548477	135.196727
94.167322	65.976539	2.542934	2.734083	2.008867	94.295402	21.978643	1.137265	2.299393	1.370290	256.781452
280.333807	220.283614	1.935002	2.716231	2.154218	135.978103	76.218649	0.992855	2.030373	0.149085	652.007419
130.750389	40.650528	2.607538	1.603652	2.173631	168.713141	58.744840	1.828931	2.678553	0.939999	215.818272
312.799520	180.555858	2.913029	0.643134	1.099290	128.934973	78.845376	0.959599	1.797625	0.978278	369.585017
151.531225	82.803030	0.063881	1.309407	0.967216	165.343595	37.733762	2.201874	2.619535	2.857389	157.800959
284.162292	194.120855	2.287907	2.795247	1.978171	419.203140	174.554365	0.236841	1.456584	0.594899	193.842261
140.193701	92.659504	1.262556	2.931810	2.392815	86.324387	31.652377	2.435274	0.835961	2.060832	143.952866
239.278831	188.787273	0.685943	0.698107	1.539511	115.656474	37.520793	3.113256	2.281075	0.517631	192.875590
102.222570	67.707276	1.626095	0.967889	0.836828	231.851049	83.192250	2.615619	2.765457	2.826177	280.545503
131.076926	36.887788	1.892016	3.065284	3.135487	205.797933	74.031110	2.908097	1.069579	0.337175	323.429774
201.326215	73.628413	1.295890	1.283770	1.565136	175.119773	81.031072	2.239228	2.061091	2.123551	271.437646
166.319502	48.085748	2.004572	2.428482	1.834796	146.480251	57.276779	2.815248	1.172960	0.126296	182.458063
163.619233	92.030061	0.820554	2.559058	2.853965	235.037271	65.048341	2.634674	0.201334	0.050025	344.327082
169.225190	106.628908	2.897448	2.020415	2.688948	97.550345	41.141186	2.637772	1.766711	2.138905	470.464967
410.147680	335.004051	1.761230	2.129187	1.187795	136.612233	17.829468	1.395809	0.587610	0.734847	159.625961
138.691197	75.744926	0.038834	0.747708	1.505452	239.577738	151.254703	2.470947	2.957515	2.689582	280.730027
180.280328	67.856362	3.054638	3.080860	2.694715	184.428568	75.224960	0.554409	0.473287	0.193819	960.023672
190.516510	90.323625	2.731226	2.580613	1.260234	109.881589	28.835511	2.477668	2.160053	2.881920	369.529549
438.651937	182.462147	1.994699	0.537020	0.370834	138.335570	34.520657	2.552782	2.999729	3.023467	440.011697
156.870549	62.738101	0.945764	1.799690	2.526300	349.820399	43.090762	2.473360	2.711980	2.993562	466.654710
164.706708	72.116212	2.406475	1.573908	2.709707	161.774898	61.066187	1.502410	2.983199	1.787946	395.511723
171.087718	76.090262	2.979722	2.319312	1.560168	189.275574	109.971075	1.107456	0.275437	1.061029	167.700946
139.876685	61.369314	2.872428	2.809985	2.733821	237.755568	73.322295	0.439534	2.592018	0.952735	222.601806
125.490945	89.004845	3.116322	2.714719	3.087758	90.905156	56.720864	2.229620	0.667374	0.278204	320.201482
459.719411	408.528307	0.385472	3.046895	1.901356	129.110589	51.719084	1.126971	0.804012	2.207543	580.693537
116.498957	66.118741	0.514832	0.777135	0.468260	114.249073	55.002118	1.843223	3.087641	2.585113	153.325239
134.492739	59.569926	1.718048	2.599492	3.016130	187.578875	41.585905	2.987791	0.267099	2.421322	130.173261
137.262201	79.193387	1.142845	0.101787	0.530478	170.181150	125.029518	0.959914	2.886656	2.916602	102.129233
154.103959	80.639129	3.136793	2.918647	0.882172	378.891976	71.940385	2.778346	0.153430	0.647872	651.021085
828.917590	742.250476	0.030212	2.368533	2.423400	263.381672	82.212897	2.006212	1.063452	1.629193	234.627502
218.301852	83.435537	1.772466	0.176801	0.847107	184.973149	61.636509	3.018856	1.790741	3.136280	326.607486
199.997637	131.700978	0.845465	0.097018	0.269480	298.665412	114.042734	2.861046	2.490609	0.761302	471.160002
249.551526	215.329607	2.620824	2.575854	2.695511	192.916029	53.204297	2.421467	1.796625	2.018523	461.822197
531.512232	224.435110	1.452331	3.100090	2.029794	167.954973	93.912926	1.596263	1.323936	1.349383	930.930031
178.021659	115.865212	2.634525	2.803396	2.371715	271.831126	219.816483	1.784947	0.034268	1.011142	284.758065
162.517970	81.995533	2.366763	1.550082	2.687537	173.914344	117.308018	0.034664	1.053833	0.232578	84.290898
179.690155	63.572337	0.309480	2.733331	2.899516	190.536879	75.389128	2.510325	0.903641	1.899828	309.709775
229.492979	77.877388	1.884571	2.222904	2.612835	107.725200	74.621460	0.817455	1.127240	0.559648	159.720282
157.634305	83.992618	2.111723	2.208916	0.440354	177.291436	122.357193	3.085620	1.577844	1.627801	296.585069
137.270224	45.063606	0.526609	1.787872	2.428833	90.669365	45.177604	2.855214	2.259009	2.066051	41.964423
95.430863	85.333739	1.842496	1.682334	2.304839	167.591135	124.252489	2.502659	2.180846	1.982207	641.999502
170.706238	75.626579	2.804866	2.316831	2.687078	132.966297	69.605749	1.125462	0.493553	1.752930	339.536072
369.465830	189.244724	1.279517	3.057912	2.305440	128.612340	64.522148	0.429336	1.632795	0.315115	1057.772166
170.672753	87.704271	2.261523	1.642767	1.798792	185.371666	101.674281	2.024821	1.194053	3.060227	273.972542
204.384164	72.738103	3.079431	1.477555	1.523500	134.929512	75.609051	2.380113	2.822421	1.416784	496.800766
239.487889	142.575419	0.841705	2.290866	3.132590	107.593514	62.782468	1.942937	2.115852	2.741301	534.512708
213.368083	43.778049	2.470018	0.741770	0.108643	203.790656	33.021823	1.797263	3.112620	2.671836	188.734009
161.892249	76.573662	2.517987	3.128855	2.229583	273.065290	113.551444	0.135962	0.088086	3.013674	30.092773
137.372821	58.590403	2.522622	2.666212	1.624768	83.130431	29.837233	2.135114	0.633371	1.807937	225.875641
228.937846	110.645801	2.265601	2.593878	3.121389	84.183851	9.657202	0.230918	2.441486	3.029135	439.785000
152.393241	84.391004	1.274689	2.518335	2.772419	107.386558	60.498950	1.488427	2.256075	2.816524	249.023234
281.438377	104.763280	2.754252	2.494301	2.999421	165.917965	57.245473	1.090450	1.485754	0.289349	638.993168
232.538038	140.674497	0.279835	2.614850	1.089085	175.667799	30.239641	2.576206	0.400536	0.737225	337.786038
170.059164	100.410594	1.031936	0.492070	0.758308	157.991245	130.787293	0.626047	2.627972	3.117756	84.847303
242.978872	190.858083	0.556388	2.481136	2.309894	166.739432	114.787923	2.991419	2.230687	2.960775	198.444137
169.382989	65.783463	2.919814	2.594491	2.758072	392.948043	106.284640	2.150760	1.490916	0.000137	625.402913
159.857125	79.811486	1.860076	1.721088	0.418309	83.951418	24.406754	2.923748	3.009140	0.189474	60.825499
578.986828	527.115356	2.794911	2.833737	2.032705	172.056779	43.619809	0.717702	1.149969	2.469854	660.376022
291.439031	163.841461	3.002906	1.194149	2.451216	352.750205	63.487330	2.409031	0.518786	1.875240	419.190496
913.540527	846.554273	1.333385	0.846216	2.648800	446.503970	222.990515	1.789839	1.588420	1.850385	303.764578
186.084323	147.124264	2.328747	1.794016	2.802837	164.055557	76.580425	1.635118	1.831458	2.797972	279.019934
130.468656	28.049780	1.672864	2.405949	2.689399	166.958430	120.117254	2.388861	0.212339	2.652788	216.597395
162.869827	72.873176	2.939542	2.645641	1.163173	128.113166	46.880593	1.930222	0.522260	2.958355	160.940195
851.489880	494.106792	0.052060	2.544573	2.255995	156.021044	64.621132	1.173542	1.874294	3.011176	384.776852
302.334225	49.003969	2.504193	2.847966	2.656632	270.233332	43.047097	1.114963	0.983779	0.500703	125.052104
471.820774	304.284710	0.187947	2.620115	2.800095	182.893413	76.654137	3.055308	0.834962	2.312297	316.115849
385.054192	222.645997	2.636366	2.091029	1.202730	173.009268	105.935305	0.751481	1.805267	0.672905	120.906707
154.037589	99.027763	2.978800	2.562073	1.999021	135.976049	18.329728	2.627645	0.430736	0.729850	360.396971
224.996261	179.412366	3.090555	2.368467	3.093328	164.941830	66.472067	0.991199	1.539284	2.692678	633.528335
158.340997	62.392982	0.191080	0.599326	0.383325	177.374815	81.396743	2.807641	2.633138	2.935540	153.600755
151.667910	68.796012	2.923247	1.869309	2.883083	406.963198	128.521179	2.721417	1.884417	0.766378	323.317873
206.257418	80.348426	1.320363	3.138654	2.427255	216.095958	91.750010	0.552435	1.527585	1.823651	134.012947
172.814740	72.907189	3.094267	1.308682	2.782132	186.320045	161.806163	0.703575	1.907589	2.141752	340.861555
132.373070	21.854271	2.924443	1.860066	1.870755	77.905769	39.681656	0.409064	1.122518	2.715063	42.155742
168.166700	53.687859	2.063172	2.973621	2.471919	140.352289	43.877986	1.262367	0.238624	1.609579	152.455472
217.796903	124.689902	0.775184	0.154279	1.931084	135.200135	82.423206	2.636607	2.369457	2.403803	116.567120
338.492502	246.330693	1.913822	2.774218	2.299091	180.552364	111.964657	0.164703	1.919354	0.077337	272.072841
183.944038	63.926273	2.560126	2.392142	1.296091	134.335800	75.780034	2.200281	1.169234	1.283910	510.464634
297.688571	171.959636	2.388244	1.944417	2.491894	178.088034	99.575058	1.602442	0.037772	0.240555	204.062170
145.026879	69.754148	0.849810	1.354244	2.635004	131.062387	46.074344	0.277486	1.746896	3.046411	105.699201
99.560908	93.913685	1.880101	0.404901	1.817055	92.195421	33.702083	2.919952	2.183974	2.993087	202.799093
411.366558	330.579713	1.860551	2.983286	1.688734	148.791538	86.206786	0.027556	1.633869	1.460608	325.609651
747.785166	360.766315	3.055869	0.378381	1.048792	307.555823	156.729756	2.799214	2.840667	2.295243	92.790033
254.272377	148.708023	2.589749	1.110705	1.673789	153.338782	48.487039	2.960583	0.886201	2.290033	138.239589
202.188670	100.176810	2.222134	2.476695	0.811634	320.054534	112.537219	0.366629	1.593833	0.510695	22.976634
650.144079	66.127110	2.128125	2.065934	1.443094	148.063284	56.045426	1.199397	0.920343	0.429350	47.712604
180.328460	88.550289	2.279683	1.733607	0.588170	154.739384	47.018583	2.125878	0.670754	2.719478	284.592881
574.485876	427.324764	3.126068	2.980496	2.735438	160.157675	50.043790	0.680112	1.293784	0.043575	182.333876
158.153548	81.884979	1.856113	0.329666	0.267216	134.758220	113.209090	1.522941	1.915572	2.280770	508.862424
408.122001	285.349652	0.712316	2.286821	2.833541	276.153958	87.726166	0.051652	2.054948	2.607712	681.130260
150.010927	90.207495	1.842311	2.798184	3.055606	316.900055	103.182802	2.176843	0.148434	0.728601	308.691103
312.669495	194.118908	0.666913	2.145345	2.479197	280.283612	126.541142	2.517782	1.250157	1.703044	504.342412
626.983822	299.265528	1.551259	1.189190	0.598120	257.975155	80.457481	3.045263	2.060760	0.724091	355.047267
182.722626	73.326615	0.876955	2.730762	1.100595	139.519504	44.026866	2.733226	0.661068	0.653559	110.403743
159.006208	23.490618	2.667765	1.856950	1.982726	210.900054	112.358401	3.038478	0.047121	1.434971	475.520830
175.346320	82.954636	0.529435	2.699521	2.710732	174.711462	51.897857	2.931929	2.035936	2.156786	402.554315
179.981604	108.350262	2.982711	2.872598	3.025356	187.532966	39.266935	2.307148	1.514059	2.400056	506.450854
116.670126	67.726735	0.257799	1.210349	1.298176	182.180951	37.898837	2.666321	1.865674	2.103886	248.746424
164.551002	76.468330	2.609264	1.406842	2.367366	455.149526	416.226346	1.888378	2.312961	1.381695	242.105698
