m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_eT
246.183011	236.990019	2.378511	1.831164	2.694120	246.070143	85.414542	1.278633	3.022354	2.845181	371.812872
167.584964	87.466320	1.124957	3.000886	2.167866	111.146051	34.507725	0.654806	1.128490	2.400646	236.404613
162.267257	83.363369	0.501232	0.392263	0.835624	174.713093	79.187442	1.854045	3.112126	2.627364	143.537811
192.065989	85.079332	2.589011	2.824728	3.060115	173.584551	141.206719	0.344893	1.119733	0.439643	512.700675
118.010202	56.310936	1.467720	0.397511	0.563831	240.743473	78.083014	2.964076	1.930778	2.434717	75.683199
336.583622	61.938015	2.084702	2.546607	2.250287	283.247358	51.974214	2.974996	0.794744	1.652565	524.371473
153.990059	87.501179	1.982567	2.873144	3.032633	134.554936	48.347813	1.816895	0.363287	1.708725	456.782011
148.558997	93.579043	1.826245	2.618057	3.070995	131.442298	52.102182	0.216395	1.931742	1.105460	291.474074
239.774138	139.117735	0.183578	1.951115	2.134107	183.970448	51.882190	2.525928	1.779534	0.240229	324.461898
283.423965	148.687775	2.031302	1.913515	1.843509	122.100577	68.053933	2.526775	0.810237	0.157922	180.551018
240.489857	160.334913	0.486250	1.805836	3.098197	262.364506	46.725582	1.987629	2.138132	1.783572	132.549748
144.584935	126.432206	2.129752	1.912178	2.816185	305.456011	212.529664	1.016831	1.895199	2.588796	191.374402
379.948278	369.845036	2.593539	2.643982	2.255425	303.074238	250.589835	0.678283	1.110972	1.158339	345.152074
163.954032	60.259544	1.472082	0.561655	0.834582	330.384906	92.597189	2.839017	2.601592	2.291156	741.902290
427.588958	365.967314	1.482242	3.045100	2.257684	254.375064	112.154610	0.591912	0.001763	2.942321	169.586059
470.897662	186.794331	3.080564	2.784457	2.577657	159.134751	71.878641	0.375841	2.006946	0.946282	310.687644
294.823018	186.678408	0.754090	2.991077	1.634393	327.211735	89.629736	2.483397	0.694980	1.501854	155.379506
173.087776	81.210863	1.853364	2.522620	2.618932	186.593521	80.067888	2.949726	1.983596	1.815103	336.139403
176.174537	84.120441	1.655946	1.055190	0.091227	143.529336	102.114200	2.941998	2.678580	2.796752	75.173221
246.896554	151.530160	1.018722	2.918051	2.130974	325.585266	201.106087	0.248187	2.348691	1.322800	300.518480
152.805359	27.218494	2.976804	0.051758	0.709460	135.644373	60.814134	0.410916	2.278402	1.624066	13.679727
150.003007	29.781088	0.922313	2.953252	1.808698	155.108728	59.217082	2.340896	0.478533	2.035773	175.718470
193.164118	113.670862	2.286638	2.066749	0.986035	171.363902	75.447843	2.822735	1.837295	1.602664	437.242441
205.749351	115.314264	0.671346	2.563019	2.803650	123.931456	82.643755	0.153791	0.705340	1.345479	117.385279
220.808444	203.251590	2.402379	2.870222	3.068130	163.596293	47.274965	2.165639	0.942486	0.220727	242.904153
100.828000	70.752071	2.652779	1.387137	2.158691	169.541182	78.365567	1.683384	1.819965	2.996630	232.312502
167.124117	85.465980	2.716193	0.323227	0.332001	191.425522	28.844596	3.068849	2.453948	2.280246	241.055110
125.421170	43.688356	1.283078	2.538084	2.325108	114.054452	71.227499	2.276163	2.579940	1.654375	273.306617
229.721362	127.012933	1.243942	0.777542	1.038484	166.887882	75.924747	2.943585	2.260985	2.586118	301.497534
497.608105	480.765606	3.062233	1.441923	0.727001	140.068790	67.413931	1.131384	2.400978	2.335107	108.678940
262.168186	126.674079	0.422410	2.886269	2.680750	435.358766	87.328352	2.842758	0.793811	0.183875	286.922794
158.772424	52.736917	2.347883	0.286160	0.288079	162.753727	80.047804	1.907972	2.619771	2.589082	60.924990
160.685524	38.135302	2.616322	2.639203	2.208682	139.044796	66.228743	0.850234	2.348744	0.841507	344.401954
215.431830	111.505879	0.509445	2.591264	2.549791	95.638474	42.955834	2.148069	2.241891	3.099124	464.190493
304.531296	236.657935	1.902072	3.138777	1.744494	304.879403	63.447861	0.665086	1.446348	2.192250	483.581446
113.117276	61.995504	3.072292	2.086258	1.792517	263.469235	255.194417	1.497807	1.040459	0.270854	63.293384
161.431748	69.700081	2.323190	2.082843	3.004724	266.128427	33.817034	1.045223	2.364066	1.478361	167.030903
196.857421	161.746834	1.486580	1.384965	0.410016	145.960309	61.365856	1.956145	2.841438	2.915916	267.721473
158.647107	93.763166	2.439661	1.574484	1.775376	148.620962	56.150030	2.084496	1.308918	2.123354	161.110910
551.663995	359.003787	3.115411	3.031080	1.675842	214.082956	78.671000	0.061119	2.452865	1.057342	260.019042
180.331438	57.901206	0.313473	2.186591	2.008994	193.653242	91.983601	1.650932	2.941498	2.365802	131.693202
723.271159	539.297522	1.797904	0.117434	1.632663	153.890966	56.935233	2.844151	2.558608	3.022866	385.947669
259.295265	207.322093	0.898661	1.919979	1.053973	283.467437	202.813671	1.019034	0.095448	0.205567	128.100763
175.057192	88.785618	0.976247	1.837262	0.843994	115.048696	26.114638	2.760697	0.570680	1.445988	128.443301
212.015702	125.385952	2.167542	1.384499	1.909644	272.893730	117.297118	0.209050	1.330559	2.596114	57.065711
434.836337	238.535268	0.560072	2.816185	1.372890	298.278859	43.616565	0.993074	0.577438	2.657351	322.567539
335.940061	204.091283	1.257931	2.840402	2.963230	76.150917	25.284174	1.213082	1.943342	1.932293	70.678051
168.866297	127.527769	1.355162	2.916613	2.607950	209.072739	76.667258	0.074917	1.842138	0.920052	166.617415
242.936936	65.196909	2.833074	0.555962	1.302438	163.581689	88.905420	1.887981	3.127314	2.366107	213.632882
153.524701	38.003181	0.864136	2.618359	1.812664	100.811073	31.127369	1.492534	0.624325	2.523054	119.061490
179.232592	98.785688	2.885168	3.020714	1.990734	120.350247	40.596978	1.788832	1.236741	0.120664	418.959450
181.403998	86.446129	1.658124	2.223123	2.616027	136.029224	42.179058	1.805357	0.687898	2.218230	158.290948
194.828448	76.093836	2.163618	2.900904	2.807837	133.451246	33.278485	2.836507	0.886051	1.526373	387.977589
388.372873	241.140836	0.541790	2.639497	2.748141	118.728530	23.807757	2.339992	0.410859	0.878327	310.083030
198.370330	41.379293	2.065717	2.273089	2.317862	199.715918	61.129757	1.735783	0.591868	2.271349	249.684453
162.219857	79.228242	1.245281	1.943968	2.770280	170.331473	61.408234	2.576998	2.026994	1.704351	320.903844
159.561683	47.156490	2.976260	0.627568	0.175989	102.640373	51.590210	2.793806	1.245730	2.956806	143.128897
155.382233	123.283763	2.546500	2.746679	2.966164	166.707683	76.508253	1.620157	0.294353	2.891940	168.736829
213.579062	69.911755	2.300979	1.200683	0.418754	222.141615	115.364499	1.537146	1.957133	2.889143	171.445067
236.401998	50.349677	2.692032	2.613572	1.648852	108.678974	42.570547	1.869033	0.223257	0.367517	628.305883
233.176671	166.119116	2.618991	2.451432	2.045738	175.756055	113.322421	0.803054	2.287983	1.967323	404.874277
279.096383	237.047768	2.907335	2.754081	2.934034	187.873601	84.223969	2.086605	0.191692	0.975106	407.199089
133.754753	96.516169	0.431578	3.110338	2.187521	281.098877	103.551090	2.061627	0.198570	2.261218	239.583362
353.618285	272.766181	2.678157	1.694053	1.645130	300.050873	277.924117	2.485792	0.749902	2.540604	376.035528
271.501304	58.821207	2.246869	2.489354	2.161047	157.170162	54.508848	1.357641	1.919174	1.163129	220.950446
188.703969	68.071864	1.093506	0.685067	1.826357	173.649351	62.569494	3.122608	2.488655	2.183547	305.744265
291.653391	102.350834	0.182589	3.075442	2.601394	274.285973	82.150161	0.279741	1.673328	2.236288	113.279116
193.245467	93.662366	1.928664	2.382549	1.996281	85.064599	67.303448	2.980805	2.902102	3.087582	286.851003
137.085546	76.997184	0.337636	2.452733	3.024017	95.344810	56.495344	2.947080	2.067779	0.772406	230.609075
189.829820	166.241416	0.127334	2.560739	2.319555	100.244035	35.503474	0.520562	1.989096	0.907941	111.093643
119.547827	65.857872	1.742478	2.982037	2.482607	147.160458	68.634785	0.177441	1.153052	2.202491	100.642963
431.757343	299.020875	0.186533	2.285578	3.079122	155.554941	67.250935	2.000986	2.862523	2.675535	190.981117
146.896335	74.245169	2.344393	2.797252	2.189492	221.053198	117.376506	0.107928	0.953639	1.504851	134.259086
161.317941	54.830432	2.667156	2.444836	2.282048	159.165077	115.719519	0.019551	2.627889	2.224523	299.262134
291.807608	277.630256	0.528045	0.830546	1.289710	159.121594	66.010168	2.256747	2.496064	2.499120	184.671515
148.390906	104.361308	0.721631	1.811684	2.928163	127.170741	26.576738	1.906074	2.922986	2.392425	203.941484
189.457482	76.440815	1.960197	2.607219	2.842195	152.870962	64.620785	1.154111	1.800319	2.799641	443.016004
164.243775	64.205210	1.344579	1.494604	2.067978	152.935748	66.588410	1.924252	2.706736	2.453474	241.786593
377.912860	61.742330	0.918929	1.648675	1.358707	275.631507	138.996502	2.257345	2.364014	2.402799	331.472876
420.904209	336.749499	2.419676	0.280699	0.171085	184.275885	30.892635	2.892007	1.065587	1.924202	111.385320
124.727831	68.709110	2.667556	1.269686	1.071711	358.633171	261.742475	2.891010	1.990984	2.502861	336.529458
184.641960	37.758239	0.071292	2.769927	2.268505	146.328648	32.330289	2.773934	0.535925	1.331141	119.189985
108.271135	83.500626	1.687043	2.130597	2.792667	173.938001	96.745500	1.415495	0.543009	2.590028	243.994388
321.066697	146.614271	1.337382	2.660592	3.103529	311.782058	114.915452	2.821546	1.672492	0.687709	223.763446
243.539780	183.159387	2.227407	2.677851	1.956668	47.872620	15.828383	0.621763	1.505783	2.749144	166.136352
229.507941	37.566629	2.755962	0.962553	2.247087	120.366242	47.586412	2.352758	2.109427	2.528882	335.017391
167.321065	66.690815	1.028909	2.807293	1.965357	173.120740	101.023633	1.571442	0.734671	2.875193	154.984745
183.130558	25.869210	1.963234	1.765608	2.105895	115.381773	27.897052	3.091357	0.176487	0.249224	172.569786
615.625769	381.401930	2.355298	0.566628	1.185032	148.270855	45.920099	3.081632	1.415071	1.044995	155.558381
172.940117	84.131034	1.439387	1.964238	2.785788	192.126945	92.469289	2.050692	1.200799	0.458210	221.538124
168.575519	63.183141	1.783828	0.909124	2.212932	97.808095	20.083018	1.896992	1.790521	2.006897	71.306573
1337.163986	1284.051191	0.267060	2.774558	0.957888	489.866699	261.507726	2.204018	0.427765	1.202346	502.368813
149.277973	46.365379	0.354289	2.022804	2.656527	110.986150	16.976105	2.541546	1.260168	1.745028	424.409632
318.637419	111.613861	2.232754	1.874026	0.225646	119.601496	44.947657	1.145220	1.288124	3.002884	517.537741
164.674713	59.799108	2.880689	2.310892	1.146472	165.488880	17.847818	2.377157	0.848760	0.131461	428.424724
165.621127	86.009168	1.921627	2.752326	3.078916	133.950101	56.497997	0.891581	2.793595	0.913141	472.265338
178.464398	82.559770	2.958856	1.522611	2.752301	119.495151	81.556650	1.163218	1.693103	0.086107	201.680836
149.160940	105.171509	2.683420	2.282706	0.022110	191.367878	81.734647	0.805949	1.944421	0.702752	322.533799
218.912356	195.099655	2.109372	1.029546	1.858859	213.650771	71.124904	2.575461	1.526464	1.885541	199.480842
162.881196	61.523500	0.699650	1.185320	0.044995	113.349163	37.482310	2.860066	2.233347	1.723426	87.714235
198.496662	87.700068	3.116487	1.374068	2.539789	289.420117	131.953410	0.937261	0.113316	2.211883	228.182283
196.982336	81.407231	3.050506	0.733558	0.614885	153.816383	59.105452	2.881924	0.706862	1.711050	181.744263
180.310504	63.812058	1.215975	2.861695	2.474520	424.568658	72.182806	2.005400	2.843440	2.883621	336.736476
242.004741	209.785046	1.103391	1.884178	1.111984	166.676362	66.679115	1.919447	1.848637	2.679054	267.240927
136.772790	66.005464	1.284412	2.590245	2.569001	136.704108	34.719234	2.294707	0.054020	1.556904	260.596105
148.694379	60.142375	1.733022	3.129226	1.867623	167.967532	67.207696	2.576905	1.480215	0.955800	298.793602
183.659488	53.687106	2.221828	1.061113	0.424045	203.211822	51.336270	2.994892	1.605243	0.743694	229.923022
162.390480	39.384394	3.091152	1.886648	2.444730	104.647388	77.227867	1.745382	1.992886	0.806192	294.209828
215.962308	127.181577	2.469885	3.133347	2.379758	162.651362	75.984506	0.781935	0.690035	0.139998	202.420768
418.477806	290.409716	1.660537	2.638989	1.489775	303.299973	69.971197	2.938076	0.817130	0.780953	386.277560
154.489297	65.076874	2.376634	2.183848	1.531095	368.819414	208.893517	1.097337	0.770844	2.330699	36.422633
236.392461	152.340581	0.070126	2.843068	2.937309	174.989984	44.013764	0.382970	0.374429	2.912810	228.219511
139.489056	54.130563	2.653694	2.928653	2.376624	282.966727	78.882419	1.329230	0.207797	2.913412	260.063895
205.079090	96.457876	2.915084	2.405466	2.330635	357.441504	105.828520	1.197480	0.267124	0.305569	280.151945
327.224497	252.649240	2.196377	2.405625	2.505380	179.293560	59.528701	2.123780	1.487047	0.114076	192.467257
239.725584	147.965063	2.504833	1.030549	0.550724	139.863051	39.522308	2.314396	0.776423	1.435436	150.519644
292.096139	184.875750	2.651318	2.926745	2.494203	650.865325	390.766028	1.344235	0.514766	0.099736	578.423069
233.058043	149.124413	2.112897	1.119336	2.060023	254.950756	52.430525	1.412604	2.711530	2.934378	107.929349
467.410994	367.120578	2.219113	2.330450	2.788452	195.307407	103.800067	1.289119	0.505148	0.374781	168.072787
193.634114	68.912471	1.650048	2.208180	1.936114	114.278150	64.478978	0.112972	2.585854	0.611239	60.424926
205.977053	63.605051	0.614771	2.696039	1.688150	179.578401	81.070952	2.265222	2.049303	0.445963	129.248217
297.307186	209.173161	1.637776	2.822723	3.010578	129.647093	73.921404	0.924680	0.187305	3.108340	479.854049
451.970532	283.009264	1.715041	2.507957	1.226622	209.218048	108.528402	2.722498	0.603215	2.897795	444.299650
206.746850	143.499225	0.553972	2.814133	2.729263	81.038456	30.659469	0.739196	3.023661	0.012748	518.823544
231.506404	159.994881	2.278219	0.461444	0.619311	163.067613	79.107024	1.975586	2.785063	2.861367	65.255181
154.523315	71.828425	2.637598	2.893062	2.457005	172.600741	77.884600	2.446488	0.775191	0.613251	344.931640
344.061121	308.182855	0.812384	0.125748	0.217899	191.654391	138.674516	2.239027	2.972110	2.371815	115.220267
174.143948	71.825857	2.962349	2.948968	1.693545	92.280115	14.000703	0.181314	1.137425	1.557992	181.398200
168.751048	82.538031	1.850847	3.101631	3.048503	115.203914	79.346406	0.739499	1.967585	0.567829	387.515432
357.299563	170.374832	2.993595	2.233611	3.092110	162.128772	100.140609	1.778905	0.577414	0.161694	523.594441
134.923704	86.145495	1.905838	3.044500	2.909637	159.298687	78.705928	0.509570	0.499077	1.139619	317.965094
282.088052	221.456245	2.107247	2.322156	2.300111	171.592672	122.587748	1.091877	1.496478	0.404269	417.964237
177.998463	70.358292	0.647842	3.028103	2.561011	76.582670	16.864608	2.100824	1.812631	2.765203	433.702915
151.037465	66.663662	2.268699	0.819665	1.977346	164.873528	99.082842	1.944681	2.324271	0.474870	165.712388
419.165886	109.652705	1.620886	2.654760	3.122552	210.795361	119.671825	0.643469	1.048060	2.213094	409.678189
178.063252	77.896224	2.651022	3.098831	2.076955	107.731921	17.302715	1.856006	1.908850	1.387596	267.197077
439.197361	244.276105	0.202067	2.909361	1.980320	124.487224	49.536712	0.894302	0.028253	0.843927	277.280436
133.178851	41.634260	2.100137	0.575879	1.634887	180.883332	116.129483	2.781650	0.880524	1.748903	67.060168
173.285703	52.177644	1.174771	2.638066	2.468106	108.612920	60.836708	1.525034	0.831332	2.306798	420.300203
186.351891	96.820207	1.887701	2.635313	2.988001	285.384314	21.742971	2.455431	0.218536	0.087206	214.992115
130.130055	65.945155	2.204179	2.753230	2.556933	141.439895	69.490623	2.804156	0.526259	1.652754	198.735683
665.958140	310.082727	2.206062	2.571083	2.688668	589.450398	96.809564	1.886554	0.616600	2.048858	349.715461
124.617255	80.770831	2.462479	2.875339	2.297400	146.023326	22.415528	1.104556	0.280401	1.491235	657.544016
183.523938	45.458119	2.055400	0.811789	0.089026	97.218564	61.990894	2.878106	3.095458	2.011379	234.965882
170.452870	114.053469	2.639260	2.982605	1.897241	144.905530	107.237388	1.111657	1.964199	1.335884	325.167804
229.530879	160.372252	1.233909	2.572971	2.819956	183.776003	52.465243	2.262396	0.330754	2.482990	259.569091
449.458099	209.830030	1.291157	3.066623	2.818015	106.029636	63.866497	0.626445	0.040091	1.911967	933.719763
133.079683	14.776290	2.616723	1.282837	0.624148	162.360711	69.627097	1.334168	2.194086	1.346110	276.276267
148.981548	64.075053	0.522232	3.106297	2.910980	100.796848	87.908512	0.609254	0.112459	1.900387	217.892079
445.648750	365.401515	1.980483	1.592351	0.094185	203.961585	60.654416	2.360367	1.926980	2.408974	322.581656
187.965780	86.275941	1.936480	1.035575	1.383773	190.322898	96.512763	1.613668	1.964890	2.431051	109.989355
195.210098	34.846693	2.865570	0.486693	1.489058	101.609769	51.952471	1.116257	1.890212	2.033669	69.065403
168.146200	73.616871	1.909206	2.925243	2.382801	140.447994	50.100599	0.749534	1.968864	1.146291	236.808797
171.246962	100.662768	3.077811	2.640396	3.003338	156.314391	69.432137	0.605733	1.194723	1.595648	629.604500
251.981506	137.103052	1.478363	2.244391	2.849729	264.871677	113.712044	1.383823	1.802469	2.941384	193.861385
185.451574	91.848026	1.173851	2.931727	1.864104	121.979975	31.478002	1.206245	0.455335	2.835626	114.425533
175.739220	71.427071	1.730666	2.963090	2.323279	118.084021	24.914718	2.245711	0.822533	0.442312	349.772624
518.550080	308.588083	3.103815	0.755400	0.348537	173.869352	80.259845	2.873578	2.424785	1.676597	132.914509
424.962928	233.192810	1.734347	1.763690	2.088943	137.461963	61.589367	2.827145	3.086289	1.284734	427.900515
149.775900	59.381289	1.829713	2.669818	1.477774	136.533862	77.635147	2.461883	0.437868	0.704811	24.080345
124.247776	71.107590	0.858028	2.268422	2.774166	160.023962	80.359852	3.003815	0.978113	0.647783	134.970712
293.565234	225.605435	3.079339	2.179548	1.448754	159.643335	40.374806	0.595528	1.466758	1.741493	164.483196
201.743914	50.056925	2.633512	0.726531	0.024078	130.399223	63.781500	2.566900	2.900472	0.241720	147.849697
140.752769	97.364218	2.139949	2.666832	2.394278	123.528606	70.137214	1.855485	0.968581	1.860450	384.599456
152.392029	50.054026	0.220281	1.930191	1.307395	539.699375	112.345063	2.697312	2.105817	2.174852	250.978084
357.095504	308.199991	1.921066	2.674029	2.719000	109.718350	49.955187	1.450684	0.916988	1.444887	350.044500
197.081203	76.810310	0.845620	2.771566	2.731537	230.232051	17.063939	2.986234	2.737954	2.731413	502.383737
489.438209	206.516475	1.055723	0.219106	2.151427	279.506324	175.108332	2.655077	2.917481	1.751147	214.470832
181.425847	52.063844	2.887737	2.584840	2.537146	142.317997	66.172030	3.061146	1.528904	1.295359	310.601364
228.535038	125.524673	2.426848	1.827456	0.049328	165.361094	90.255458	0.799970	2.073717	1.389739	33.512870
191.270558	55.515628	1.721049	2.784815	2.468203	167.920994	36.871921	1.828472	1.619027	0.936549	392.943760
195.199077	97.921861	1.276396	2.736727	2.288884	108.501239	34.357008	1.754381	1.423242	0.223275	341.483401
178.683208	38.775413	0.444148	2.532000	3.036746	195.224134	35.821705	2.926154	2.601829	2.883668	334.506506
166.012255	85.050458	2.920830	1.728790	1.758196	160.306239	95.016023	2.178632	2.158900	2.540520	214.621132
201.060364	150.686905	0.364924	0.165497	1.542740	171.825612	83.911477	2.996630	2.262437	2.980057	171.176854
160.330460	90.210236	2.958342	1.753611	2.625342	144.580993	123.552075	2.433946	0.510280	1.481459	231.271517
334.396285	282.446088	2.770520	2.600843	1.066371	100.640831	45.827299	0.917749	1.570193	1.870344	238.442084
182.839753	123.481287	1.300444	2.242619	2.468664	212.459464	173.267256	1.267667	1.930098	2.496310	254.485173
170.105998	80.054096	1.778499	2.628219	3.019830	221.585472	122.674753	2.345367	0.437601	1.478828	316.097785
144.043287	73.189930	3.073103	1.296413	0.246062	90.726627	31.060830	2.130992	3.084629	3.129190	204.535022
174.522879	53.861185	1.183860	1.466626	1.310166	123.958851	46.240737	2.228461	2.620856	1.415463	280.026708
253.286089	145.126988	0.966174	2.961165	2.430769	128.091708	88.611617	0.497167	0.832956	1.096908	185.682765
643.568559	486.191321	1.864920	1.428737	1.423634	236.241138	115.530074	2.292042	0.510799	1.922868	71.773318
258.456315	94.662238	2.152498	0.144326	0.738950	195.782100	134.907159	3.045343	3.043272	2.923412	116.268034
506.819445	325.547971	1.145388	1.656222	1.317535	235.623250	34.901682	1.675524	1.651934	1.661940	38.307513
128.248364	37.076205	3.025480	1.899913	1.950619	142.590312	38.760251	0.189655	2.127915	2.201366	202.253942
149.934683	70.505740	0.048874	2.615037	2.216426	320.705455	23.071992	1.940667	1.239731	2.062213	237.652212
239.184652	79.766241	1.062384	1.375959	1.989340	736.656940	174.938867	1.886827	1.398840	0.927816	205.741145
216.096676	120.183101	1.502263	2.995955	2.909793	173.652868	51.364731	2.289118	0.550845	2.312123	146.447407
117.851298	75.390971	2.505161	2.218904	2.347934	146.279847	20.144943	1.315525	2.896857	1.072096	219.876536
193.589743	92.324827	2.979685	2.204615	2.051530	116.779026	33.005900	1.375078	0.037198	1.136523	179.067002
237.904432	142.306792	2.357989	2.900292	1.942482	113.155866	42.383003	0.903638	0.259879	3.026195	244.763347
181.657436	67.144495	1.583563	3.104847	2.841547	168.767808	82.525460	2.679297	1.319457	1.864884	460.859700
194.860033	24.842489	1.659311	1.928587	1.602584	150.081125	51.484676	2.048400	1.129474	2.595387	122.339077
121.566034	41.503248	2.245465	0.376394	1.780133	143.205179	36.919603	3.084640	1.864965	3.086316	372.172277
185.337678	110.408655	0.801665	2.601416	2.360869	149.282751	68.930088	2.835629	1.431366	1.917490	73.041762
242.503997	194.403203	2.207985	2.744018	0.952584	146.515401	85.484608	3.072119	1.525561	0.071826	127.462858
626.942843	305.986763	2.755041	1.276536	1.846872	563.971554	252.946918	0.764646	3.012439	1.779895	340.122542
290.195751	76.935776	3.042104	0.236455	1.446056	212.750663	37.462410	2.972155	1.426856	2.699243	452.977823
276.331251	147.317793	2.708435	2.258508	2.479541	191.733410	118.412148	2.810335	1.434290	0.716764	281.206113
144.197722	76.890993	0.292001	1.189425	0.571037	204.780741	54.133567	2.861671	2.423018	3.038020	363.089843
283.132765	133.791838	2.600725	2.549577	2.408955	48.194581	19.905963	1.120004	0.660806	1.751990	304.799771
141.480350	52.895779	2.817730	3.007932	2.485406	192.714702	76.849142	2.132191	0.747715	3.077202	303.550828
161.053268	74.930972	0.016983	0.840570	1.192252	175.992117	84.844055	2.702314	2.716626	0.880545	155.251977
218.200822	107.423714	0.440482	0.845915	2.393614	192.135391	34.779017	2.702332	0.526844	2.165087	329.534095
278.748512	83.464557	2.049029	2.180232	2.673173	181.508370	99.002369	0.677137	1.104922	2.172569	221.678666
609.324968	577.043097	0.335188	0.190964	0.613942	258.996213	59.237343	3.071444	1.442076	0.151485	286.216162
180.333602	91.858846	2.169167	1.058930	0.159651	283.392646	184.734109	1.381892	2.498133	1.959763	89.225649
168.882367	73.779299	2.205947	2.042912	2.320225	145.370118	88.285200	2.257913	0.923300	0.186957	107.844411
142.283530	53.991020	1.919636	2.957044	2.240946	67.511772	30.432830	1.321816	0.364295	2.107299	181.851226
138.775817	54.575749	2.675808	1.296706	1.655395	160.145961	32.772487	2.658118	1.358080	2.035737	84.801201
307.797597	243.221189	2.115625	2.948018	2.658803	782.604890	665.891022	0.176552	1.338538	0.521653	1007.223665
447.384124	436.138411	0.842474	1.405310	2.209396	156.218086	79.808940	1.322535	3.008128	2.343996	168.643323
165.237954	67.949037	2.499670	1.511972	0.121351	109.441996	21.095314	3.017544	3.098916	2.240095	395.717302
159.120368	57.773312	0.913855	2.644307	1.694373	165.061622	66.468219	2.678593	0.802532	0.435172	128.943452
166.651129	95.019773	2.120971	3.037978	2.098039	119.496744	47.590316	0.208915	3.078008	2.932999	278.608920
146.759141	75.529066	2.425880	2.752617	2.774832	76.814171	44.379541	1.929962	1.067922	1.101732	400.956320
131.674387	56.707913	2.434705	1.977646	0.660031	93.220874	31.729064	0.220992	2.739955	2.102562	26.701894
305.719276	253.666366	2.693437	2.519215	1.825896	138.017159	81.984301	0.902505	0.584681	1.949443	135.333873
174.952279	138.565489	2.213411	2.025624	2.978082	258.982699	119.688736	2.260125	0.506049	1.350026	153.249476
160.057622	93.276861	2.760850	2.677874	2.026956	94.758248	19.669152	0.832982	0.362698	0.319102	271.168143
206.233989	116.413173	2.593350	1.368537	2.140847	962.248537	21.137752	2.903359	0.675934	1.027972	521.446902
177.505282	71.319437	0.892728	1.556809	1.623199	161.266982	40.133205	1.939248	2.708831	2.036029	217.349360
441.323741	394.230580	0.639720	2.755749	2.334164	82.503864	33.502184	2.253219	1.436324	0.584289	328.252138
194.062763	84.042507	2.551291	2.115516	2.576267	152.994780	35.181793	2.732320	1.716627	1.352857	382.231034
286.772494	211.441582	0.259570	2.671655	3.095571	65.186118	13.486147	1.469180	2.491894	2.894933	167.231961
184.569741	95.151612	1.658134	1.664914	0.832287	127.843164	22.202944	2.489926	0.747103	1.168887	18.435963
154.053800	113.372143	3.023954	2.380315	3.050500	162.407288	71.046030	0.441351	1.881851	0.299745	234.942684
163.948369	38.069599	2.133237	3.017040	3.068993	167.031260	98.856396	0.204466	1.147203	0.782075	155.206009
166.304786	82.736636	0.648702	2.087720	2.768064	203.028365	140.126033	2.494172	1.808765	2.986994	323.098758
183.391357	90.709772	1.434725	3.004079	2.869378	251.247327	154.995316	0.458692	0.831207	2.162142	170.939711
144.715864	76.487728	0.570125	2.881191	2.341600	195.331942	86.400385	1.547032	2.544001	1.098005	371.935426
170.534302	64.654572	0.209706	2.993913	2.494139	219.065821	95.818109	1.795766	2.153134	1.142247	179.493582
133.068363	49.031262	2.298623	1.536298	2.581170	165.410265	129.347481	0.772942	1.254713	3.077314	57.414529
369.139772	327.486784	2.929294	2.684744	1.949165	194.619679	103.258534	0.948432	2.387252	0.471522	220.229749
342.830726	282.670927	0.150877	2.504977	2.291487	162.501678	30.736828	1.059445	1.957977	1.439396	653.693955
182.320149	60.412161	0.648028	2.819978	2.103350	193.690363	80.035966	2.472074	0.181611	1.518620	31.556670
704.687126	641.902890	1.894198	2.796464	2.052205	174.216653	103.897429	2.178599	1.892990	0.760849	223.743085
128.983647	45.025173	1.196023	3.016720	2.608248	183.203377	94.153098	0.077878	1.639253	1.886349	139.122460
134.151184	102.794117	0.068537	1.878111	1.401233	136.347941	33.496516	2.069355	1.267185	2.914398	78.518611
174.437562	28.285627	1.949362	1.437132	1.082595	136.049382	48.104620	0.452697	2.804486	2.939316	95.167256
174.356837	55.522240	1.034154	3.007411	2.841569	161.722535	66.435976	2.374782	0.416519	2.115346	267.984057
148.654511	82.015730	1.901183	3.064454	2.811766	428.441833	124.844184	1.413603	0.842107	2.323008	420.542412
117.768000	27.895124	1.904040	2.774972	2.163166	123.336353	70.498837	2.446676	1.297047	0.867068	293.846952
188.931859	50.480580	2.959027	1.289368	1.616090	76.242162	18.494555	0.342915	3.139240	2.207052	333.626584
191.564314	76.651300	2.024247	3.014642	2.475036	63.713825	19.904318	0.977186	2.654802	1.431323	123.937021
167.938701	95.210634	3.026081	3.043846	1.939209	232.995954	60.629336	2.338757	0.478181	2.920487	295.151371
155.379239	103.152605	2.401215	2.611815	2.337252	198.222965	125.950162	0.807982	2.714306	1.152162	344.444471
163.716257	54.118667	0.593676	2.702557	2.911703	159.018049	67.344547	2.927594	0.899857	1.565859	370.181293
138.828154	87.062171	1.982280	1.999035	1.991721	219.634842	120.450814	2.984155	0.357551	0.314479	188.640048
205.869181	151.760069	2.107924	2.902186	2.804375	100.747981	47.591600	1.483017	0.983785	1.994338	371.258525
575.724063	201.495171	0.707835	3.108017	2.763646	291.317968	102.593241	0.203384	2.145937	0.898750	1000.598150
178.933155	38.073886	3.129424	1.910144	2.233179	392.648775	161.473733	1.960127	1.066483	1.071112	170.614123
