m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
335.416779	205.976865	0.409340	2.947820	1.208647	246.114188	49.276076	3.113400	1.750751	2.055982	120131.582280	128.470650
182.240489	114.853392	2.604319	2.355433	1.771889	163.572669	81.635770	2.276051	1.575045	2.310972	53003.490195	317.647292
231.055689	161.830655	1.715241	2.168454	2.927002	195.253960	71.885107	0.700372	1.424368	1.125976	28835.735882	242.346780
319.424447	167.611577	1.007370	2.528904	3.036420	325.330769	70.764316	0.558512	2.199508	2.770169	21684.643643	680.660150
234.277400	99.409439	0.325149	2.945109	1.966377	426.075784	65.080309	2.739303	1.288304	1.391225	308796.740777	266.920215
207.925483	90.749777	3.023411	0.974878	1.102307	127.552416	69.795623	2.231834	2.570459	2.918873	109209.805355	338.641150
134.000904	80.763169	2.469950	2.015121	1.890376	148.396178	84.110024	1.627635	1.249870	2.091590	57344.368310	395.588729
183.986709	89.675511	0.867513	2.933234	2.581977	212.004832	66.038804	2.424812	2.058445	1.385368	97972.786523	275.699089
171.414253	79.946548	2.842593	2.184420	1.745701	183.520928	73.039282	1.278066	0.710675	1.129598	19865.650379	193.385458
350.473421	259.792129	0.750965	3.121216	2.571250	204.920910	160.142731	1.939882	2.877901	0.973117	110469.983536	610.739727
237.865841	53.806029	0.305175	2.592240	2.756897	461.394440	69.847095	0.394845	1.389526	2.220656	3447.070879	144.665875
145.799498	78.603220	1.558944	2.662936	2.910430	246.514001	165.891577	1.930445	0.770763	2.012411	54356.606121	427.853997
160.088773	76.067920	2.939747	1.557008	2.337472	355.103832	170.179042	2.286751	0.293778	0.961659	75671.216850	179.693410
399.644950	369.425976	2.962865	2.948466	2.570555	236.659541	79.561857	2.241415	1.388718	0.092010	278479.528837	711.014017
317.234994	219.181173	0.651316	3.032461	2.331470	176.622881	67.803317	1.197821	0.261916	0.370571	70087.488406	317.993153
495.383763	303.571666	1.117929	2.806641	2.391038	168.026286	81.065346	1.354576	2.196783	0.674655	245437.758031	877.686295
165.436249	81.900172	2.887647	2.099590	1.200450	163.906817	109.386149	0.667885	1.468744	2.355519	5726.308971	260.082181
138.885834	81.279579	1.420229	2.392971	3.001179	173.057401	87.182460	1.437160	0.511962	0.169546	37993.076249	203.336305
117.121983	89.997143	2.092550	2.291271	1.381639	234.905652	134.821439	0.772433	2.035561	1.952048	10555.647005	163.261028
