m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	missing_pT
449.095256	227.333204	0.186403	0.515793	0.358031	432.713960	106.795445	2.824379	1.951229	1.220944	324.431379
224.838648	127.671558	2.815167	2.468482	2.975512	116.606847	61.808340	0.582646	0.326834	1.071281	85.990719
404.505743	224.036762	1.521499	2.710210	1.714430	175.127719	84.909160	0.977117	0.176262	0.094766	159.558409
647.190248	182.611054	0.399444	2.874140	2.785438	372.270334	111.044922	0.902363	1.685465	2.467214	520.698235
130.442992	74.723061	2.186218	3.014930	2.330167	169.247091	73.685907	2.878230	0.508326	0.214917	246.603367
181.520186	60.243332	1.621366	2.598321	2.704139	324.699720	57.072687	2.266455	0.760733	1.217424	339.119145
677.747504	647.802467	1.318888	3.051285	2.351926	407.108411	41.044282	0.214133	1.537789	1.417026	137.785578
880.589818	841.695907	0.678767	1.670860	0.505731	330.765092	76.678221	2.208701	2.207804	2.292231	101.937000
267.312502	145.578077	1.696695	2.450942	3.025429	326.600467	122.796083	0.144482	2.743007	2.223298	403.703355
323.138757	211.557555	1.482758	1.423492	2.958035	115.976793	65.949339	0.758449	0.392237	0.316581	58.386719
211.579873	97.230123	3.001956	1.822661	1.468691	319.472976	237.653708	0.949770	0.875262	1.624137	113.602586
291.142549	192.162277	2.264696	3.061684	2.155498	259.693732	186.575747	2.760228	0.104316	0.908545	227.045712
166.561757	65.995979	0.288965	2.603069	2.870482	211.362318	59.991208	0.648946	2.390685	3.083001	178.186783
159.451089	93.802198	1.482346	1.796677	2.892211	175.560285	50.949947	2.440626	1.238467	0.500365	262.527016
242.175496	128.677078	1.447818	2.384003	2.254800	169.093268	90.201552	1.664770	1.260015	1.641068	152.637013
1138.079554	976.148526	1.982626	3.003373	2.638153	493.823073	96.018463	1.106031	0.108894	1.307620	607.582745
350.760643	236.008205	2.188375	2.313866	1.767319	223.352152	104.090652	1.378567	0.384067	0.344610	200.692685
273.704001	75.978645	2.909858	2.823044	2.870101	167.823434	90.144624	1.813581	0.781895	0.290030	161.876642
326.542370	302.379301	2.161398	1.876417	2.209319	588.759655	142.085845	0.398959	2.348987	2.529459	356.798259
169.323180	91.844677	1.322320	2.635277	1.860594	157.401755	106.159098	2.288751	1.147845	2.159059	231.500796
348.295944	255.720246	1.013500	2.598094	2.379143	221.048577	86.590810	0.500615	2.997303	2.912206	104.753553
640.892239	628.427542	1.629246	2.696638	2.165821	216.497402	101.034768	1.501719	2.806443	2.743617	834.386599
430.558823	229.659916	2.392318	2.985598	3.096214	321.068121	22.504033	0.310306	2.849339	3.133158	375.268910
487.425557	375.790210	2.195021	0.775354	0.033269	165.808424	71.235732	2.897116	2.076766	2.478395	325.978880
153.070939	64.665610	3.082385	2.090756	1.113829	192.865854	66.667631	1.799205	1.694452	0.439239	22.138913
215.780377	52.374284	2.956042	1.610456	0.950305	105.423529	73.397036	0.567724	2.938200	2.953196	221.675135
427.925096	309.496511	1.298596	2.607943	2.894003	277.726932	124.383538	1.518571	0.350996	0.152335	260.042786
560.100450	367.351319	0.622083	1.909105	2.212930	529.215627	194.357348	0.621516	2.940748	2.025278	313.849993
150.558040	121.455551	2.088971	1.266495	1.599973	286.013731	179.461792	1.711900	1.612076	2.201367	214.836512
229.303925	63.479123	2.509495	2.645589	2.356487	145.776609	99.562510	0.367808	0.744911	1.482360	220.367083
271.209725	47.351315	0.211782	2.028987	2.097154	328.851276	163.191486	2.932797	3.019799	1.945405	246.602166
225.840696	132.727324	0.611955	2.525388	3.123777	437.042206	29.744713	0.638708	1.509538	1.853731	313.191081
293.763116	248.487954	2.761746	3.119685	2.453181	281.757265	57.499025	0.226819	2.030846	1.973528	337.576378
277.827039	146.949723	2.289508	2.982413	2.749684	641.022518	82.692510	0.237414	0.860543	0.976842	373.239054
291.569389	220.688512	1.505506	2.765669	2.784228	228.729301	73.217639	0.378675	0.762079	1.170056	317.166954
167.291373	70.263353	1.448168	3.095199	2.659085	219.554159	41.986452	0.060936	1.364405	0.525463	59.952104
659.487870	480.513361	1.077005	2.226343	2.732996	145.197656	75.053735	1.185068	2.011485	1.575509	330.439736
448.488029	166.390912	1.853536	3.048687	2.965068	290.477811	166.515503	1.121874	0.609265	0.158859	232.240795
225.103288	103.243134	0.920516	2.732082	2.678386	113.154538	11.945594	0.983946	2.433670	2.719866	294.296311
261.840269	177.214418	2.192553	3.124016	2.247348	325.410620	156.570348	0.903098	1.155812	0.319009	326.650087
296.514160	167.323642	2.586373	2.189267	1.264766	254.236686	110.438817	0.808126	2.032093	1.045455	346.220438
354.822645	116.184047	0.107538	2.973424	2.876880	280.812465	64.832417	1.896944	0.378343	1.660761	346.483366
885.768480	801.434810	1.993258	0.279512	0.348417	218.524224	125.877183	1.991242	3.060744	3.099186	305.122052
303.324632	149.145567	2.113588	3.044878	2.804607	396.492156	218.297311	1.376850	0.439993	0.566100	504.243060
184.834592	99.028571	0.083639	2.036979	1.581639	374.983574	169.623324	0.718600	2.570613	2.970325	151.038869
556.623374	464.618752	0.720847	1.394113	1.087936	184.704320	56.524604	2.196042	1.717902	1.092638	203.841739
222.553314	145.901168	0.885370	0.420084	0.083830	210.988835	150.390860	2.375032	2.888489	2.544820	256.438074
589.067895	477.877600	2.268381	2.997864	2.583268	361.045582	121.946063	1.984427	0.133163	0.881476	171.222947
169.532803	115.252002	2.448290	3.119871	3.110346	120.578558	88.389854	0.396525	0.607570	0.886388	285.947156
154.834819	29.914874	2.122003	1.989193	2.536905	140.461663	22.868656	2.759812	1.996279	1.118890	172.556959
172.065424	162.031566	2.379277	2.404312	2.410205	808.145404	117.217707	2.786340	1.478368	1.447182	397.376067
285.408658	149.012747	1.741219	1.781513	2.998025	198.932849	63.500623	1.407542	2.623956	2.138087	247.568458
188.480161	141.384395	1.600330	1.821095	2.221472	165.560721	149.339366	0.999424	1.480721	1.871588	190.129123
266.759169	230.275339	2.622292	2.354659	2.043328	423.354301	253.980413	0.736222	1.721186	2.022271	82.556424
425.145371	227.193961	2.192389	0.441755	0.326499	299.982307	79.608541	1.879161	2.836279	2.746463	160.706327
163.082903	94.263403	3.093791	0.469446	0.390727	325.571636	48.781588	3.128269	0.907716	1.184097	455.763476
183.369451	111.665339	1.700449	2.631710	2.460716	202.562099	160.550672	2.208159	0.722197	1.784607	132.917590
192.653647	84.440604	1.708058	3.045050	2.689699	169.229419	48.256356	2.448246	0.124695	0.452546	203.929410
199.315769	117.004635	0.319435	1.753599	1.102470	224.222772	58.067528	0.804032	2.858270	2.201473	42.016540
716.219687	476.074294	2.751332	1.951235	2.823234	268.789393	56.574395	0.484453	0.830121	1.861866	59.105349
191.056324	113.760341	1.924560	2.504100	2.378774	104.731885	43.155746	1.362135	1.498219	0.748849	212.982072
218.428570	166.844546	1.500131	2.503127	2.589979	143.275962	115.434957	0.368126	0.124391	1.611292	200.973025
170.271464	103.248528	2.908868	2.806201	2.609797	150.715732	46.180793	1.947052	0.112405	0.579776	132.261553
164.655029	158.310637	2.259106	2.003421	2.318657	149.136569	66.966271	1.681556	0.878544	1.991233	236.501194
204.230244	161.482219	0.710998	2.101421	1.790241	167.251918	104.178113	2.033179	3.008461	2.753956	117.672991
393.707124	110.313387	0.591560	3.133095	2.813066	204.868558	120.193459	1.916695	0.818655	2.389553	395.935977
460.108477	216.972112	1.846455	2.737784	0.921597	261.858060	193.326190	0.346918	1.536769	1.366177	376.278734
495.560589	399.533378	1.682780	1.539588	1.101443	255.115115	132.181832	1.922699	1.264273	1.742774	45.418105
191.077945	38.696317	1.789660	0.826149	0.102226	151.824382	29.481132	1.736313	2.042813	0.842448	115.248738
593.545285	572.206543	0.930364	2.716492	3.066479	150.248219	61.952720	2.231180	2.115183	2.944611	588.355601
157.734816	93.019345	2.128242	2.803890	1.784936	126.656227	52.822856	2.144884	1.525357	1.501840	246.846467
376.389864	98.415553	0.955055	1.761380	1.315712	459.082321	158.069634	2.601679	1.025571	0.041948	171.239816
407.224489	366.163378	0.683252	2.719459	2.859516	701.648063	667.128441	2.185927	0.568476	0.343324	492.313869
395.790831	325.613837	1.890113	1.499248	1.453483	163.566133	84.299221	1.475027	2.168937	1.977714	99.418721
601.926863	250.883616	0.649362	2.703413	2.124460	615.656499	103.439367	0.812268	1.390426	0.618817	162.256624
994.759919	967.466725	0.998956	1.848815	2.974015	327.167778	178.350243	2.275550	1.534123	2.244549	485.131140
274.483375	119.527203	3.035138	0.787087	0.715427	375.962572	73.073222	0.978843	3.005967	2.858842	113.318986
227.403939	98.765367	1.679531	3.000667	2.763720	212.387637	34.375239	1.397461	1.591185	2.108850	326.700926
239.983461	44.734712	2.451159	2.148460	2.457632	142.299357	106.129650	0.554742	2.263264	1.968117	388.754869
518.270540	295.936651	2.391887	2.520271	2.188163	511.766003	60.494226	0.403593	0.936576	1.424278	620.011058
200.364482	47.147413	0.023298	2.332640	3.013693	150.901101	61.843195	2.782670	2.219636	1.680210	150.820114
268.434849	100.290051	1.043950	2.187452	1.885110	244.080761	116.419120	1.772969	2.564119	2.143062	274.135390
195.279511	179.973413	1.153578	2.939129	2.705689	133.417342	73.413810	0.507513	2.989255	2.134054	259.183040
303.189507	248.785965	0.416575	1.482840	2.305090	136.667998	38.289322	1.308085	1.765126	1.821949	69.361922
257.059378	248.334743	2.008203	2.081606	1.065560	191.001300	78.943030	1.723617	2.781123	1.948976	113.788502
289.701814	186.699566	2.989870	2.222871	3.099821	169.228935	68.141159	0.071261	1.151664	0.431685	112.656802
401.273990	75.409380	1.985354	0.545465	0.831644	121.757743	30.630622	3.097499	2.502694	3.016726	224.038650
548.980518	275.503519	1.388994	2.642348	1.467530	269.167026	67.320653	0.794276	2.368163	1.513108	476.339135
237.987846	35.676314	1.062846	3.005759	2.892062	328.182501	147.412139	2.346741	0.042380	0.163095	139.084063
160.012124	91.931484	2.920605	3.020680	2.141987	174.776737	150.288396	2.321096	0.146214	0.682978	224.261846
365.485794	140.286448	0.824654	1.921704	2.603849	94.732676	51.061370	1.929176	1.782746	1.688426	408.411545
134.458199	48.082483	2.988936	1.560813	2.382265	157.745231	59.584492	2.859743	1.611301	1.382486	171.900831
168.379242	79.916997	2.181759	2.982626	2.691725	199.838949	72.064806	0.504651	0.303919	0.550731	242.703490
193.515926	88.203497	0.220327	2.053629	2.162349	329.428508	40.020060	1.268992	2.155260	2.869830	163.891190
287.813960	231.311940	2.933649	2.474450	1.736226	263.344175	48.745172	1.951270	0.108968	2.422150	268.968071
338.011127	104.319668	2.695063	0.516217	0.535910	220.418753	43.182826	2.799758	1.621314	1.987301	283.712351
267.845853	249.510461	2.206204	2.961734	2.839547	351.190615	60.259233	0.864103	0.376430	0.256983	41.981948
274.012111	250.401332	2.064893	2.791655	2.453424	185.476186	97.723205	2.927930	1.110689	0.447929	50.057907
637.960878	511.674831	0.731635	1.803297	1.983043	162.823417	60.741583	0.450968	1.399498	1.990876	16.463898
197.491253	101.006942	2.208461	3.105685	2.688342	176.596977	87.584014	0.073191	1.260298	0.504450	301.063736
156.334509	79.885343	2.579455	2.546954	2.504368	164.499424	83.412924	2.803528	0.261697	0.923284	149.099120
243.156462	157.450131	1.848820	2.122510	3.025042	315.284676	76.952159	1.204469	0.438588	1.056823	274.368728
153.010503	83.540343	2.908868	3.120970	2.329717	107.457801	22.646085	2.414178	0.494611	0.883626	260.708397
183.842365	47.053551	0.268828	1.008477	1.075759	222.580177	89.718381	1.931839	3.076536	2.718080	56.813828
354.285685	258.496119	1.344196	2.300794	2.233018	290.117188	80.153634	0.728215	1.018237	1.792510	238.857133
220.614215	83.397684	1.861668	0.815523	0.292036	139.887197	78.845733	2.817040	2.311368	2.655272	81.516746
210.591655	43.698457	0.348129	0.610473	0.209425	212.369290	105.415199	3.056143	2.573529	2.239700	177.923228
273.735701	102.629317	1.350118	2.990292	3.046272	215.842973	132.379578	1.248896	1.995680	1.729467	172.523460
563.994845	293.240493	1.883918	1.910779	2.755816	337.125237	22.349356	0.675636	2.736551	2.980805	286.713203
254.451244	158.561499	0.297908	0.762578	1.857385	327.694574	73.672576	2.823194	1.822429	1.210677	696.391276
346.870726	162.619355	2.247548	0.748208	0.870526	202.457300	62.901229	2.768022	1.571119	2.708485	202.468019
187.640041	86.546121	0.884729	2.276376	1.404192	573.874357	72.498145	2.072276	3.026617	2.528798	279.174310
281.376663	201.379416	1.601774	1.468476	2.529138	203.438169	115.492930	0.742543	0.695022	1.705205	112.006542
524.618998	266.076814	0.383005	2.601088	2.887309	252.152104	117.429990	0.008005	0.431074	1.032874	297.364568
282.250230	263.660094	3.103027	1.509990	2.581984	202.363932	112.418921	2.921156	1.967913	0.882939	26.427764
330.201710	84.172023	1.591900	2.752885	2.832049	219.936622	56.500854	1.993580	0.267472	0.458032	271.410744
211.203592	108.140990	2.182692	3.061625	2.625525	364.492991	96.544800	2.808523	0.415859	0.438183	99.623674
748.565477	505.754178	0.386067	2.896363	3.051991	348.380549	136.695585	1.657834	1.297245	0.241160	185.158306
204.191389	124.613636	3.100647	2.079277	1.341794	121.195166	37.748112	1.653089	1.104029	0.125574	206.579783
205.195005	138.999277	1.834587	1.110449	1.083392	167.056674	84.041844	1.545008	2.674524	2.397500	278.804608
643.626383	391.923198	0.211206	2.916550	2.274559	286.123105	150.332456	1.001572	0.732959	1.830873	85.091797
924.048187	863.222604	0.058699	1.473557	1.632947	363.139741	192.198794	0.498739	2.379589	2.661256	67.042523
331.213866	141.468093	1.530315	2.876805	2.414563	176.858643	66.195875	2.868900	0.169712	0.008418	346.250952
449.877271	319.231027	1.034642	2.264308	2.924722	113.896101	53.938114	1.755361	0.695528	0.084736	45.974871
173.226804	89.574102	1.774307	0.766010	1.135855	211.238754	112.491162	2.680405	2.231332	2.236567	181.944832
363.084695	314.603722	1.431922	2.633825	2.449273	485.595528	81.632013	2.062688	0.787852	1.076602	136.069134
358.986387	127.255602	0.042085	2.493547	2.931259	395.963992	91.819986	1.340933	0.813737	0.765547	184.629736
191.841585	100.941839	1.901061	2.157294	2.866224	193.242377	62.512755	0.946779	1.534530	1.826229	416.203738
492.988184	352.637258	0.620546	0.984749	2.117410	430.799243	87.343037	1.596901	0.896118	0.530734	112.927075
418.614064	196.026688	0.257275	2.747266	2.412340	133.214949	84.853172	0.287708	1.030740	1.646259	96.909690
417.832196	277.475447	1.320831	3.016351	2.843697	287.127253	131.740894	0.499525	2.254469	1.928058	427.415680
309.352324	260.385494	0.930608	2.890191	2.217288	199.959652	72.179585	1.150611	3.059752	1.377450	244.425347
240.702459	62.342982	0.638123	0.459726	0.872724	132.191455	29.575153	3.099093	2.411309	2.032145	102.372691
242.536235	80.175168	1.886599	2.756027	2.891443	149.689788	34.178431	0.429572	0.174688	0.258524	224.569268
835.046303	466.588554	1.794589	0.077900	0.259689	199.601003	154.035920	3.027739	2.176282	2.953953	267.939640
255.888502	100.723244	1.246135	0.912947	0.563489	107.306405	30.450862	2.693169	2.981581	3.054964	137.712511
185.721145	100.722282	2.043543	2.853135	2.945009	137.552597	87.088261	1.298218	1.134721	0.177830	296.627132
893.995308	841.134785	0.390738	2.607547	2.613944	190.774491	162.217708	0.134031	0.024224	0.609390	168.155830
276.650882	248.470471	2.070486	3.127354	2.088409	173.273179	61.877414	1.241488	1.957908	2.483183	329.647258
245.658395	137.563514	0.695383	2.436038	2.876480	238.067665	92.292625	0.955317	0.414866	0.729759	123.003934
482.877161	124.227406	1.640524	1.956925	2.264489	237.969664	144.025755	0.775494	0.057287	1.140277	216.701810
185.824843	146.102019	2.164665	2.474541	2.778390	578.357662	555.714069	1.220608	2.008732	0.062138	506.821254
425.465021	212.725237	1.629001	3.012108	2.036550	175.779158	37.398765	0.595252	0.225799	0.058227	196.485986
260.767907	99.158963	1.984476	2.500777	2.917173	185.187437	64.461083	0.703318	1.337036	0.103228	111.572452
187.050659	54.536709	2.775973	2.394589	1.672833	120.060530	75.434336	0.091559	0.194285	2.450819	194.504262
488.271295	247.153341	1.215342	3.131727	1.928039	638.610667	428.928672	0.250230	1.437352	1.731784	180.928195
403.186094	299.062964	1.513672	0.647032	0.291223	343.582158	73.542596	2.229388	2.485448	1.900365	131.405762
259.431021	133.652641	1.130847	2.214687	1.893216	165.532987	51.533091	1.094499	0.813192	0.824207	159.000293
287.017183	225.800732	1.372932	2.935690	2.330350	130.480684	64.938408	1.304774	0.014373	1.724051	544.220944
146.460768	74.375123	1.699767	2.217935	2.773547	176.153900	98.275274	0.517891	0.267041	1.317012	127.322930
190.891698	129.631964	2.940942	3.091388	2.897643	203.418180	94.946978	0.541303	0.434901	1.729914	407.496315
640.332169	514.623825	2.915446	2.107064	3.107465	186.239455	80.031626	1.666067	0.190607	0.375260	259.257550
503.425039	399.830377	1.497613	3.009880	1.721371	198.257726	98.442941	0.683027	0.447002	1.533371	485.134418
526.896148	200.615266	1.064146	2.540438	3.029192	242.872541	134.732659	0.379481	0.182018	0.087651	297.717574
139.846904	50.622625	2.264824	1.561791	1.526592	208.146990	75.010229	2.323346	1.996908	1.915222	212.673433
275.919402	176.762767	0.228051	2.317832	1.656907	516.461767	430.988743	0.712319	1.596641	1.855832	284.992783
326.608504	198.337637	0.820375	1.808302	2.772986	276.007436	208.554355	1.786001	1.487601	0.976522	123.431822
796.215755	734.687392	1.156123	2.802375	2.242166	175.091536	19.827473	0.257256	0.612576	1.037459	166.990962
161.463109	99.749559	1.986464	2.913553	1.787779	167.447728	74.292501	2.394802	0.694399	1.523612	215.808516
224.560456	96.344334	1.342841	2.587815	3.074284	165.175046	76.952666	0.816534	1.147091	0.366853	132.995873
180.564266	80.669785	1.841110	1.970999	2.464890	120.956378	40.677669	2.694289	0.961700	0.866101	200.598315
165.631948	75.828495	1.794682	0.539608	1.303091	162.263278	68.040749	3.111878	2.270855	1.970328	255.459609
317.911287	164.504530	1.389723	2.699865	2.023515	181.595057	35.723042	0.457962	1.029262	1.455150	157.744246
221.050242	108.928419	3.003210	1.261585	2.380512	170.458024	69.516859	2.346770	1.747638	2.083722	195.758858
125.801319	58.059886	2.922372	2.835235	1.963210	150.542339	76.098987	3.088359	0.170488	0.318656	305.135964
174.070897	66.789225	2.903044	1.986689	1.888530	178.808592	99.754060	1.219328	0.835493	0.216227	172.548558
300.717537	109.133703	0.776050	2.741767	2.969331	268.437042	66.419613	1.956907	2.532519	2.878865	110.464897
136.675144	98.715160	1.725548	0.505923	0.124524	377.112302	240.738216	3.083231	1.942798	1.438302	96.973131
355.968659	106.242548	0.657094	2.332286	3.003277	202.444541	50.976216	1.140105	1.228245	1.827231	114.373543
158.812510	116.588698	2.950711	2.326981	2.896802	136.575645	55.033530	1.001596	1.186966	0.147921	182.951967
602.066569	569.948332	1.742149	1.746221	0.836990	596.964479	244.125143	1.575017	0.171073	1.849974	133.372401
197.695446	108.616215	1.942787	3.048386	2.482058	217.044497	101.376470	0.497676	1.315796	0.216705	207.229358
401.323591	238.760756	1.900565	2.797022	1.857663	304.516756	254.044585	0.954450	2.389080	3.074773	157.599387
191.821934	98.171417	2.382750	3.049603	2.941286	105.522863	63.996902	0.929390	1.114451	2.661676	376.424584
508.011932	406.944436	1.295235	1.879125	2.684890	139.221291	61.326347	1.619986	2.094502	1.293829	217.972939
120.889625	89.070567	0.460960	0.249894	1.196933	155.329056	38.401683	2.395847	2.537830	1.953576	161.940307
282.889671	159.561954	0.756380	3.025756	2.835129	226.372972	147.312076	1.027827	0.440297	0.833320	198.078237
153.860219	91.161822	2.914437	2.777468	2.620837	274.900590	141.180992	1.089816	0.725810	0.788085	348.671086
439.227370	256.900161	2.231233	2.654566	2.908126	163.561048	53.186711	0.156635	2.519129	2.050631	209.677282
289.535181	71.215035	1.820490	2.914834	3.076817	315.569559	89.261857	1.220293	1.668710	1.924533	240.134454
337.245802	197.786345	3.097255	3.103764	2.250167	516.779290	165.594782	0.655090	0.774770	0.442856	61.059352
289.048798	155.854545	0.311603	0.021611	0.389292	176.536770	57.080299	2.514693	2.807374	2.919572	175.467166
174.383919	51.976899	0.659627	2.780006	2.977022	144.328803	84.537467	1.987083	2.499586	2.250349	166.084833
420.814874	223.582696	1.227879	3.009735	2.849665	189.685697	36.688582	0.903646	0.801632	0.902822	225.046978
130.318262	70.385347	2.071128	2.580787	3.003676	135.274028	74.438313	0.169391	0.965431	1.755690	205.677227
351.186073	97.578616	1.065139	2.349947	2.282797	236.273181	108.091117	1.153238	0.054893	1.396307	55.527185
355.087300	129.074569	1.483992	0.525806	0.051935	181.028891	77.233097	2.812282	2.490315	3.112557	347.954211
123.477612	37.211746	2.024570	2.451302	2.898036	118.633938	44.126244	1.878481	2.484985	2.100016	177.067400
225.003753	154.350555	3.013322	2.711973	2.977760	263.496985	55.361015	0.589758	0.351281	0.524831	512.825277
311.160120	135.159040	0.920884	3.099756	3.010062	389.580765	162.886034	0.430359	0.451630	0.188796	126.572797
447.601367	292.813957	0.939999	2.395713	2.896275	247.302591	113.118809	0.549077	0.123600	1.623442	461.943725
495.828829	253.847000	0.989914	1.966270	0.635746	143.978600	74.315306	1.998076	2.508051	2.849464	67.310134
516.087337	493.258846	0.636157	2.877089	2.385740	223.927294	65.021544	1.340681	0.639149	0.045283	218.435962
171.873024	129.501937	1.735112	1.489984	0.650738	194.597571	160.068496	0.540590	2.799984	2.448349	160.114442
281.861748	197.964066	2.134683	2.619803	2.727498	153.986871	64.668607	0.536815	0.915296	0.230699	86.139923
641.784048	541.310093	3.060424	3.057298	2.427758	169.652942	63.337010	0.390794	0.100301	0.332695	473.239096
292.114278	204.019699	2.276450	2.553360	2.735182	111.291256	68.908219	2.165309	1.336641	2.294360	106.612203
195.413639	90.425156	0.573607	1.796221	1.102495	175.279524	73.562397	2.514391	1.985288	3.099183	32.051873
321.398704	100.805688	1.196406	2.654473	2.554316	335.950708	48.124179	0.739763	2.089958	2.084018	401.880445
183.325840	93.045644	2.311121	2.909920	2.180159	471.152269	421.557286	1.126851	0.105486	0.046576	290.876866
435.101657	418.275565	2.689526	0.199283	1.293019	242.122715	112.741631	2.546226	2.311086	1.476328	145.186117
212.779812	104.765273	2.303469	2.302969	1.011422	542.781442	213.698425	0.672233	0.272712	0.812649	196.732676
180.709019	121.403803	2.456606	2.353852	2.425778	489.988572	463.097087	1.972740	0.024435	1.099144	263.099089
511.292852	383.489532	2.750585	1.866241	3.002751	284.234413	28.863131	0.041480	1.973236	2.762296	142.549285
541.690649	406.128074	2.852073	0.233402	1.493221	190.996970	46.857509	1.850487	3.127164	2.605355	151.360450
504.452846	91.605872	2.364964	2.304218	1.659361	189.363054	32.150534	1.756189	1.486175	1.723718	203.132686
439.522081	408.672396	0.992889	0.542619	0.986377	241.738279	86.966008	3.135445	2.115333	3.014341	178.754699
481.817668	414.678212	0.332632	2.168591	2.588908	198.721108	187.501103	0.188453	2.102482	3.103689	279.571221
315.281159	181.910926	1.299968	2.103191	1.110578	196.218645	124.229831	2.645280	2.584020	2.621719	117.184213
386.653376	82.294282	1.680507	3.031150	2.790941	407.025560	229.894243	0.787094	0.823055	1.433449	111.928445
376.850408	285.490800	2.134853	0.906483	0.020957	194.458706	123.558608	2.711764	1.329517	2.035928	100.636941
272.292234	94.429080	0.015122	3.018879	2.988508	141.662009	47.074707	0.106336	1.051979	1.941915	196.716469
164.495760	73.084003	0.473007	3.016706	2.898668	585.716821	557.262246	2.040329	0.802714	1.145194	171.035833
276.241537	195.576676	1.298070	3.111278	2.430284	341.630066	81.071365	2.098745	0.971153	0.042309	284.364117
230.637153	114.202851	0.856805	3.042775	1.946518	399.204672	333.600877	2.620513	1.015288	1.315235	205.879258
139.135517	81.576888	0.715966	1.364030	1.793778	126.153519	52.295505	2.273828	2.678104	2.515503	99.076844
259.782440	192.319374	2.222772	3.057415	2.766332	175.269020	90.263444	0.642113	1.111719	2.341726	309.518146
546.842818	466.082015	2.581874	3.067748	3.106327	194.405974	129.987584	2.529129	0.533636	0.447355	356.038350
162.237447	49.103646	1.932056	2.606436	2.059307	116.579156	72.503894	1.453440	0.947314	2.391788	104.599459
255.394790	79.003835	0.026126	0.793393	1.541283	849.430311	202.129759	2.641773	1.516619	2.686513	238.307133
217.746004	130.683768	0.993642	2.853473	3.079974	154.659628	66.053517	1.554938	0.720774	0.021687	273.505263
151.399991	130.741954	2.265440	2.845197	1.452803	186.277672	29.592055	0.449489	2.903417	2.740416	92.702855
758.492972	646.442028	2.434240	1.762975	2.968090	175.555331	78.920934	0.757420	0.828078	1.055973	185.188711
170.294870	42.343004	2.280917	2.826249	2.953197	159.907313	55.876841	1.264034	0.705209	0.018779	143.410614
293.909343	193.384734	2.583786	0.199821	0.345507	253.158005	182.633220	2.910979	2.935313	2.265457	474.023794
320.589095	170.251424	2.790376	2.992502	1.925774	140.850035	50.264352	0.451738	0.200381	0.196718	93.992790
203.945222	116.169513	3.073184	2.693660	2.487827	150.921675	98.166822	2.806197	0.894746	0.291581	270.889495
325.957965	227.525064	1.811629	2.704242	1.972140	592.890820	228.835075	0.507922	2.194815	2.118367	208.751515
304.951129	196.654107	2.945241	2.960055	2.679272	234.464967	66.970149	1.595622	0.853839	0.127910	269.502350
667.751533	613.161927	0.769814	0.328351	1.035253	401.983277	136.503132	1.584133	2.774542	1.969715	65.062688
139.654953	97.831935	1.988389	1.336800	1.637456	229.210081	93.949890	0.132368	1.792500	1.311474	200.579532
141.463228	92.484982	1.207779	2.479425	3.002776	182.351356	45.902870	1.091647	2.045312	2.027197	258.882198
338.263169	304.479574	1.475357	1.409815	2.534689	160.769333	84.497152	1.628629	1.738451	2.636615	103.326614
426.821145	227.335867	1.908058	1.962302	2.954018	246.211279	81.638971	0.042518	1.452067	2.674781	171.196080
522.454636	130.127757	0.151347	2.724012	3.049829	218.199858	148.612273	0.650123	1.124717	1.194888	221.937019
309.020797	151.064568	1.986872	2.870555	2.954330	238.190970	68.077153	2.693363	0.119344	0.886457	188.086148
576.703652	90.772777	0.356171	0.529487	0.345128	171.796894	77.599140	3.103189	2.900903	1.896430	233.816237
339.681243	75.585151	0.950705	3.079550	2.868059	278.035077	61.346463	1.704225	0.061515	0.814221	91.111576
117.690133	97.213171	1.829343	1.013386	1.656964	487.200672	195.296079	3.139918	2.018576	1.492638	232.869520
268.079095	226.468148	0.401413	2.191380	2.732251	551.392487	281.286829	0.016623	1.594203	2.595784	199.000073
285.982388	137.051672	2.460644	2.327056	2.199997	254.425242	159.235353	1.471444	0.256881	1.031875	255.507550
92.699005	66.053845	0.099748	0.827473	0.670860	155.880634	47.018760	2.457591	2.470580	2.596091	102.867373
425.577924	404.030923	3.015079	2.049897	2.197083	395.779667	87.835990	2.006790	0.382768	0.192215	168.765821
203.265594	114.113359	0.491547	2.856177	2.589847	321.745056	37.590216	0.943662	2.843836	1.516240	176.766483
202.503980	41.585749	0.456159	1.118512	1.743538	132.254840	62.028175	2.227053	2.142038	2.983909	105.292119
453.565225	426.681460	2.229003	2.837855	2.956519	139.263525	84.948607	2.035495	1.059391	0.276529	223.177150
154.374973	90.889116	2.196517	0.570409	0.190264	249.420592	63.601756	2.946110	1.341017	2.451300	153.900766
293.961904	138.371970	0.000654	3.089853	1.890325	740.684348	72.181206	2.071082	0.316093	0.079598	319.574202
174.880101	107.635354	1.726880	2.819370	2.876825	189.173839	56.703950	0.992016	0.236387	0.211115	186.040534
205.802304	104.371707	0.029448	1.352886	1.984917	151.113212	25.336667	2.553161	3.120998	2.686666	279.172611
309.177496	260.999911	2.852793	1.508325	2.989290	390.316574	361.379964	2.891433	1.470422	1.820401	340.327550
225.199612	84.615391	3.139203	2.733766	2.105870	187.175484	56.683559	1.374340	0.283526	0.714164	123.951638
232.602684	50.290197	1.294884	1.746214	1.325183	255.087023	57.301661	3.116149	1.068220	1.773094	112.336921
