m3a	m2a	angles_b_a	angles_j1_a	angles_j2_a	m3b	m2b	angles_b_b	angles_j1_b	angles_j2_b	mT_b	eT_missing
224.183475	125.439003	1.995025	2.802192	2.320750	184.585195	81.995284	1.802648	1.242300	0.315058	55272.838501	232.731993
208.625672	119.402794	2.448257	0.277552	0.089936	341.189456	112.066109	2.880789	1.741163	2.916367	96689.224594	253.026708
552.236372	55.641199	2.763507	0.938095	1.133091	184.209074	43.706111	2.637349	0.091850	1.573688	170827.753374	272.735737
486.512386	344.792489	2.886249	3.097400	2.718837	283.121252	198.362916	1.267141	0.217158	0.100974	30259.404049	344.838098
360.989073	252.680910	2.282606	0.099479	0.268532	192.557794	32.103082	2.674296	1.291981	2.267234	81655.328573	139.797521
205.794644	184.148891	1.750515	1.465059	1.613936	349.022536	39.701642	2.349616	0.547390	1.804636	73434.749165	156.633956
191.577013	74.531291	2.355827	2.110901	2.241870	252.777536	64.350381	0.340899	1.374762	1.434820	1297.574208	109.497307
173.471042	135.130906	0.486670	2.236863	1.834538	458.966267	106.976036	0.704083	1.647446	2.413012	8629.820521	355.451094
254.034090	140.863868	1.505826	2.906514	2.532524	118.236149	27.248482	0.749515	0.630433	1.109698	13837.645603	189.502380
135.569075	61.507174	0.164878	1.618873	0.592172	159.541944	89.321785	2.571721	1.054705	0.810937	43474.606862	552.496140
200.593618	75.817555	1.698390	2.085925	3.065697	202.262790	115.226022	1.177943	1.828211	0.763808	49040.040713	174.864861
485.155417	198.059815	0.166362	1.603782	2.596298	763.898370	181.727453	1.032532	1.906173	1.509931	16485.476089	168.342248
808.778086	758.617200	0.127736	2.233664	2.653208	296.271886	138.722304	0.346838	2.362446	2.954430	2887.185254	187.432945
358.525233	333.488960	1.414162	0.426278	0.533890	143.768995	63.185387	2.437853	3.009287	3.076597	97584.991160	226.798329
184.879429	76.435501	1.398148	0.881452	0.014777	164.599900	56.795453	3.011286	2.427862	1.886969	92791.412735	187.827752
124.174287	68.136350	1.808771	0.610136	0.078916	144.792153	37.789586	3.035953	2.875411	2.221748	175024.932901	339.588276
273.386960	252.326059	2.248905	2.864393	1.985252	205.237946	123.566123	1.882932	0.525458	1.451114	29660.314361	403.238986
760.872044	626.684199	3.056988	1.676034	0.030963	117.286515	30.128175	2.608013	2.275330	2.365067	70257.968825	196.963247
184.983738	40.991715	1.696475	0.262579	0.680667	271.432470	86.453836	1.813417	2.170397	1.634947	6872.072042	22.590594
181.229667	80.385376	2.951023	2.250736	1.280864	297.007519	104.797146	1.302398	1.366949	1.395153	17305.019736	176.212751
331.963342	256.936931	0.677724	2.380284	2.406717	180.392503	79.315617	1.007633	1.852835	2.083869	6685.883645	227.239319
385.859651	139.762966	1.899938	3.012090	2.173517	166.612429	88.771166	0.027260	0.219175	0.639017	12.092311	150.157917
226.914587	118.291184	1.078664	2.630600	2.940165	183.408419	51.544150	1.335183	0.459988	0.177218	17447.093979	102.569388
157.419119	58.970595	2.586253	2.661953	1.466854	193.616926	65.024773	1.840112	1.583137	0.804263	70953.170538	260.116808
312.689240	142.722809	1.510005	2.013152	2.279933	636.273328	95.057412	2.041198	0.662394	0.533505	398883.037313	344.592151
478.446118	310.299868	1.216867	2.220205	1.299865	217.089555	135.417642	1.381694	1.951078	0.880595	12207.124161	68.277969
303.649493	212.213654	0.765847	2.621374	3.049388	167.099516	38.484840	0.469164	0.925855	1.269735	4376.765121	92.252625
171.307000	145.820975	1.483618	2.929080	2.579373	154.292999	27.599472	0.422189	1.222958	1.416516	1033.067032	142.726220
364.058732	224.258747	2.418360	0.431552	0.304865	191.425609	42.041390	2.988711	1.100586	1.280431	52570.068539	156.098587
486.349107	414.370296	0.695674	1.878019	1.747180	156.640008	83.077101	2.090016	1.200535	2.199385	30617.043771	76.678745
258.085328	214.966137	3.099737	2.893469	2.155545	506.320641	481.994447	0.621359	0.578562	0.641641	3016.993858	269.651567
344.216286	298.194855	0.994028	1.679846	2.670528	143.696107	110.590992	2.289483	1.523093	1.359580	35039.740945	274.272627
302.643012	241.864610	1.451978	2.426270	2.859856	173.589329	111.879297	1.276852	0.322779	1.347902	20338.100377	174.289181
251.784424	197.722130	2.174031	2.141482	2.904910	179.651412	138.262508	2.202980	0.258858	0.006791	6620.735233	116.677326
156.340097	39.733845	2.734013	1.851460	2.686044	106.734865	65.623279	0.155161	2.386100	0.582616	139.515931	152.782893
236.756341	145.444916	2.338187	1.625534	3.049480	161.391214	69.777875	0.985939	0.331278	1.648002	7983.474061	115.874133
414.030961	94.734143	2.820238	0.643246	0.679590	237.651493	113.875012	2.110821	3.105675	1.647126	68741.061156	178.686673
202.147935	144.685960	2.121040	1.544251	2.622437	264.866347	239.941237	2.686763	1.475574	2.952278	8748.054969	309.385252
287.532207	133.483501	2.114292	2.853311	2.737301	583.794570	171.880764	0.476635	2.140570	1.140841	10326.775783	270.848949
165.191383	85.900848	2.271813	3.020387	3.102036	291.549935	54.378645	0.987772	1.670021	1.584744	27477.018042	373.826126
159.147980	80.047447	1.022514	2.013782	3.005915	140.378352	72.057478	1.537938	1.259368	0.339578	2259.490272	86.113321
125.677849	103.558887	2.528948	2.938649	2.494845	221.446983	86.784150	0.802207	0.768907	2.228877	9992.924621	153.984864
540.852214	439.345377	0.657235	0.481805	1.521151	172.766010	118.502731	2.646327	2.613455	2.436466	18031.934501	112.463131
142.159152	41.923594	2.820918	1.804821	2.095212	165.657044	54.315799	2.396435	2.017339	1.334366	30487.084507	150.193225
355.528735	280.905360	1.772352	0.475181	0.776109	271.664922	193.859929	2.191703	2.832885	1.363605	33243.265982	53.111402
618.604581	139.790089	0.040125	1.586144	2.171595	229.732719	81.537853	2.151590	1.951806	1.953868	751237.462396	380.085817
173.781551	59.614659	1.799756	0.218029	0.291715	188.184415	24.626916	2.475593	0.637406	0.419890	67966.750688	121.745398
482.557861	423.755718	1.754640	1.938923	2.221140	218.940980	46.388435	1.130071	2.796517	2.351210	30105.560530	221.844554
273.972287	206.650812	1.584433	2.853126	2.817045	249.529990	186.783408	1.687842	2.853142	1.883464	78979.652707	956.999797
397.501358	362.256231	0.836507	2.147709	3.139467	121.915333	42.633889	1.422688	2.961477	2.136836	27629.906720	264.565947
567.825038	221.136315	1.660199	2.630959	2.989952	197.940455	75.525088	0.160560	0.407876	0.851835	765.326077	161.968546
306.220151	269.420838	2.805836	0.265804	0.140821	421.857546	93.281267	3.137525	2.208838	1.130551	395423.157096	259.904229
201.708743	176.227877	0.217075	0.595804	1.061963	416.831012	332.322516	2.252424	2.906609	2.517466	25444.354277	96.293657
191.424179	152.211976	1.680028	2.480761	2.623656	216.924925	32.540533	1.147281	2.496472	2.838153	10390.476280	150.336085
331.473951	258.640010	0.869179	2.956414	2.102889	140.973120	80.600073	0.109504	1.834186	0.967004	101.160169	183.923126
288.942990	165.040356	0.741037	2.507670	2.242588	133.093517	97.952176	1.118045	0.087570	0.829340	5822.417952	307.282570
329.700643	230.595190	0.725143	2.714505	2.608668	302.429945	159.308520	2.627437	0.676013	0.296062	52459.194550	149.321960
170.916727	89.429463	1.157169	2.810726	2.432716	213.742261	87.912327	2.787069	1.826942	0.024285	218698.357484	379.299896
326.458714	229.656904	0.219155	0.096901	0.708554	231.578319	123.508778	2.995233	2.152105	2.029742	99263.596025	203.048603
182.784179	151.162712	2.829130	2.329596	3.043050	542.608936	508.925643	1.342094	0.556712	1.460101	7584.813499	290.347722
253.047368	96.254451	1.056811	1.942336	2.387025	216.074530	46.468233	1.499311	2.722514	2.740991	117142.260937	258.619289
180.365589	104.850029	1.791520	2.526356	2.152999	222.530205	67.691283	2.003391	0.099185	1.068075	24836.390026	167.716187
1790.133355	1567.370156	0.069054	2.733318	2.074565	169.877019	70.797139	0.456267	0.599832	0.658061	14859.798004	346.462192
299.594956	234.409158	1.221415	2.627813	2.929631	826.497511	806.710582	1.659705	0.728240	0.447731	9529.413889	229.647831
224.575669	206.422598	3.070074	2.685250	2.590182	118.120933	48.997144	0.488573	0.742257	0.521512	4744.267600	137.558460
174.986284	92.878324	3.056638	2.935703	1.568311	330.901484	258.798427	0.234492	0.801317	0.285607	572.203683	160.172047
301.291863	110.622552	0.120363	2.874717	2.933985	272.656903	46.925297	2.220137	0.767924	1.416228	74171.259346	388.755799
357.042540	84.139417	3.138349	1.497137	0.998843	436.085946	386.378088	0.352667	2.597809	1.832205	1080.614068	245.327866
699.609415	604.744198	0.230739	2.033731	2.846384	321.727916	141.007092	1.212479	0.929362	1.651527	12463.940998	90.880244
321.470176	231.211633	0.784621	2.469095	2.362370	208.654013	74.830484	1.146756	0.938540	0.115482	6544.272818	72.778332
1135.545197	964.033049	0.718605	1.894363	2.251405	417.733325	142.543476	1.306393	2.068753	2.461447	24081.704719	123.937663
207.917923	91.524229	0.796440	2.489581	3.124542	374.881503	75.721126	1.699958	0.784586	1.466829	17154.450566	108.490854
410.302047	147.317972	0.271460	2.672525	2.951254	573.328877	483.633643	1.563339	0.328710	1.046305	22858.816087	185.706535
1135.915418	1060.072603	1.167109	0.609433	0.658046	435.863307	356.956495	3.139774	2.933010	2.325021	175852.346825	283.701834
307.149082	127.011933	1.704827	3.060629	2.367610	145.511219	84.465349	0.033309	0.880881	0.391355	38.265089	204.223157
469.751714	225.075487	1.428399	0.733050	1.327298	306.571260	221.643221	2.330814	2.719491	1.796970	19190.137500	96.371746
1033.471234	868.086855	0.595700	1.920322	2.920013	171.887745	71.797785	0.736689	0.776210	0.131887	25645.051385	189.299195
234.896320	95.880424	2.288057	2.764741	1.647035	224.731158	50.993950	1.090621	1.578124	2.486098	12294.244419	115.556949
422.481524	365.766649	3.095138	2.395485	3.045847	264.781649	102.348220	0.625502	0.544558	1.211074	4097.572881	282.756194
376.666431	233.640018	0.385336	2.526935	3.118914	257.994429	89.743199	1.475129	0.045781	0.040351	30443.282841	137.409378
335.219978	108.803071	2.095804	2.023138	1.756422	569.020849	389.577741	2.526063	0.032086	1.483736	29632.135633	199.120950
277.088202	234.721808	1.203776	0.889842	0.212477	196.748043	106.127876	2.399141	2.838555	3.104228	57615.650829	151.481416
176.314553	54.053323	1.004288	2.392580	3.089660	138.559178	101.779092	2.677501	1.670867	1.573096	35827.947988	215.878169
181.671913	66.956698	2.621148	0.777087	0.264916	122.806101	58.637869	2.385017	1.059876	1.861205	6986.058138	76.521247
1024.568438	938.099210	1.792122	2.511998	1.760117	637.704975	619.244272	1.095700	1.596319	0.850882	4757.480009	119.601395
488.384406	436.704529	3.055512	3.001215	1.930436	268.416418	176.650035	1.198465	0.849775	0.016276	19250.962680	309.245058
467.280564	317.193747	0.664653	1.698563	1.904151	274.909037	78.659201	2.641704	0.206052	1.056846	111473.578340	168.379948
780.559406	633.305364	0.122176	2.659529	2.266208	307.470875	31.580212	3.106461	0.828383	0.099171	81716.847348	155.601044
207.277894	168.511109	2.830623	1.644913	2.559446	161.470255	147.079746	1.853323	1.936569	1.406090	17520.865944	224.506454
104.239250	45.167508	2.034354	2.080533	2.761128	182.102311	34.985834	1.497561	1.062255	0.933181	19099.224047	102.335037
116.151878	99.288460	2.226781	2.602010	2.905823	440.836463	398.779519	3.132182	1.543881	0.175332	38650.966007	443.536744
143.298477	53.160355	1.240360	1.934937	1.253320	243.519562	175.464614	1.981304	2.412102	2.745148	118269.095958	290.649691
436.303668	276.866708	0.881876	1.721405	1.028836	208.144379	115.482152	1.394187	1.960874	2.313325	54210.731172	261.576437
182.010603	90.796776	0.507041	1.177674	1.724113	197.139334	119.635324	2.668383	2.475409	1.898332	28082.435995	258.093593
226.174431	136.076356	1.478618	3.138817	2.594895	72.534726	43.408595	2.571620	2.296583	1.169205	102275.542866	465.290905
243.773022	228.921658	1.084510	1.683189	0.441532	358.051122	142.485054	2.837925	0.931381	0.777004	25427.819740	185.106554
459.661782	128.976089	2.683671	1.766141	2.398363	191.503971	85.693402	1.308006	0.319494	0.831034	47097.920846	447.490624
574.397540	341.659561	0.407258	1.766461	3.128650	179.055807	64.986968	1.337933	2.022558	2.118324	36333.204098	120.866379
274.852208	148.334050	0.273701	2.069866	2.461707	400.707748	135.892874	0.830295	0.824948	2.028247	28680.142662	270.505241
282.929366	101.330319	0.654866	1.649769	0.533217	158.137680	61.458420	3.113123	1.809628	1.305197	65873.305404	179.616359
141.841454	37.229740	1.614572	0.123337	0.144634	159.512048	70.211352	2.513756	1.458434	2.853000	43813.039971	55.524355
326.591668	153.278916	1.499042	2.247105	2.819046	362.559157	81.313122	0.265691	2.572765	2.321511	6023.719840	538.957005
257.072952	86.642803	2.117541	0.732031	0.685125	724.622388	171.316473	2.989893	2.212137	2.173440	277281.531385	238.300266
267.805295	134.725823	2.527716	2.925517	2.446060	185.198951	86.751790	0.336948	0.732471	1.009536	1568.714250	106.425822
267.096835	130.547502	2.170425	2.883629	2.469623	223.049604	52.385645	0.923862	0.666017	2.400712	29051.933945	323.373364
275.436179	87.250341	0.300950	0.814695	1.487302	332.853788	157.244472	2.411692	2.855786	3.053663	210499.355627	239.084085
321.757138	301.516904	0.211836	0.543287	0.090808	157.494559	130.817952	0.055387	3.033893	2.988241	4.904039	230.968728
260.637969	94.234705	1.726512	2.639589	2.745892	156.131914	65.367280	0.010910	1.187639	1.922689	1.419358	248.538885
406.103661	294.551040	0.856782	2.345217	2.766983	417.797434	247.163510	2.823626	0.204812	1.591009	83704.302685	170.054024
327.057287	173.311212	1.794901	1.090621	1.348398	152.917334	89.288203	3.020080	2.303120	3.084899	17581.750428	119.176980
420.946186	296.843238	1.638612	2.107092	2.372259	172.891196	31.778032	0.861611	1.939634	1.764481	9545.241161	172.115482
206.070613	89.160338	0.933057	2.971121	2.455194	131.917524	45.550685	0.997032	2.720648	2.934499	1117.713205	89.623750
171.472352	103.161024	2.634352	2.877944	3.099084	352.061557	86.681345	0.910215	0.567059	0.070411	10203.590367	212.960034
193.027067	97.610834	1.366771	2.626427	3.033700	166.141233	86.744093	0.116497	1.155352	0.929535	412.171879	272.138633
643.438801	99.282264	1.092833	2.558470	2.961997	238.457077	47.420322	0.513254	2.248388	2.160001	7292.378549	134.567443
340.577660	224.001803	0.040566	1.302467	2.772844	253.827140	77.485553	1.866371	0.798727	1.239130	2525.179981	62.054794
246.283065	124.852552	2.926885	2.538882	2.521303	204.380707	127.173702	0.052981	0.617075	0.881879	65.053067	162.557543
188.441502	84.983694	2.747094	2.987965	2.465310	149.034352	46.999513	0.082858	1.723622	2.313769	297.694722	648.247321
191.775937	77.459950	0.999098	2.544303	3.008643	195.458595	97.101440	1.720490	1.901319	3.015713	83916.022893	483.869379
239.819293	107.603556	0.517199	2.649311	2.240952	137.917744	71.755324	0.094939	1.197930	0.059746	118.541984	166.169320
217.107391	91.839273	0.029372	3.040209	3.113942	309.897438	83.673071	1.026536	1.132160	1.640456	18121.988069	188.011822
166.066959	49.916967	0.971507	2.975447	2.923029	94.951257	84.157693	1.104439	0.988509	0.253785	3158.310926	136.104169
402.683158	192.794054	2.663238	1.527308	1.268248	262.264006	206.487856	0.890354	1.627920	1.715356	1370.514013	53.536086
163.733952	146.425265	2.618242	2.128872	3.030563	229.789067	175.229795	1.647255	0.173720	0.191381	13161.492012	278.393971
293.771165	181.946637	1.380518	0.578808	0.365552	222.329789	79.140332	2.603992	2.720285	2.189901	117513.014205	118.805782
457.817732	192.709729	2.320439	2.384333	2.838057	161.790723	111.149976	1.990357	1.536985	1.527173	6696.773593	103.557353
461.035335	299.361144	1.761249	3.107389	2.679496	174.238433	44.893749	1.045481	1.014448	2.010155	13479.019046	186.235345
542.339496	381.697029	0.024754	3.038544	2.249145	212.549586	126.611749	3.083247	0.526248	1.082317	80956.673972	288.541383
189.454138	136.107901	0.229776	2.515585	2.751818	217.802807	117.867127	1.346440	0.454852	0.008321	20063.806006	388.411633
157.885021	44.037319	2.147516	2.941811	2.300230	190.243608	47.310377	2.692621	0.761849	0.420366	29841.593866	160.561845
222.326388	60.346466	2.644552	2.517608	2.140614	288.940092	74.268741	0.805138	1.686737	0.840618	14484.735301	192.974257
376.359844	325.419255	2.140605	2.789442	2.982637	284.046023	161.300630	0.909651	0.140372	0.864317	1169.904079	12.557463
861.287808	703.788141	0.352174	2.175725	2.315473	218.242760	135.353806	0.680921	2.357865	2.907945	1968.075096	142.442300
296.811148	197.877907	2.765185	3.120134	2.510879	565.796033	476.072829	0.170457	0.062712	1.481401	326.386930	173.503381
168.061241	96.048023	2.420576	2.929529	2.397477	170.957059	50.562493	0.243226	1.797179	1.964166	544.831596	165.075280
671.917508	645.975525	0.221720	1.785146	0.200359	173.263154	102.163307	2.591364	1.705378	2.882492	78138.459575	195.432333
184.680960	93.274025	1.826699	2.522308	0.656538	194.119205	57.844910	1.912122	0.474763	0.350590	48529.164875	176.845318
229.180506	151.524237	0.860910	1.924695	2.803873	191.828011	166.920551	0.369247	0.751412	1.336062	1317.456084	390.662914
323.908441	227.837990	2.373878	2.214643	2.293088	385.263757	128.624174	0.625484	2.022329	1.092797	14362.178808	469.120833
1623.525156	1389.880579	2.806823	0.931726	0.301575	185.346480	101.327149	1.617590	0.902110	1.547804	113174.702074	305.918028
258.277323	195.091465	2.329609	2.213314	3.076839	163.085854	65.918534	1.479811	0.528722	0.041217	57064.300923	341.243702
185.108326	129.737765	1.022664	2.244136	2.861553	201.698177	189.164716	2.342675	0.397914	1.634332	2102.695068	59.991987
389.920190	320.734225	0.578196	1.581069	2.761164	84.236825	63.881197	0.703053	1.837468	2.635684	314.976105	130.018285
151.022150	99.164053	1.731651	2.729570	2.480714	158.032683	21.605481	0.962131	1.994950	2.542264	20211.327444	192.289924
229.150506	105.124636	1.348773	2.578490	0.649573	263.748509	122.240724	2.696076	1.662423	0.767771	44145.236104	233.822134
583.224563	391.588569	0.330429	2.464280	2.893969	266.323272	122.617891	0.192834	0.606055	0.028874	2018.923884	267.943858
554.889258	483.703508	0.253012	2.795597	1.391860	140.062269	119.703159	0.593228	0.712235	0.770816	6172.782047	490.489731
139.392609	37.754465	2.855399	2.020619	1.972924	150.804491	41.054913	0.772269	1.413722	2.536451	13452.904392	238.299376
291.124955	179.545251	1.376127	2.717213	2.598084	162.643059	85.059483	0.269683	1.752794	0.723618	1137.258772	207.980350
606.149887	103.200246	2.991761	0.165483	0.522829	197.322005	111.910017	1.930032	1.175450	1.230447	45830.267372	235.048280
347.641546	231.767071	2.611928	0.424235	0.161464	192.664115	45.302816	2.177297	2.505080	2.687845	17182.328573	137.997522
162.880945	109.426593	2.872512	2.535021	2.906287	184.563764	53.580063	0.193192	0.483991	0.364997	690.934855	228.319111
205.240562	101.940113	0.513986	0.002629	0.108309	621.287247	59.502421	2.950362	2.800174	1.363447	597416.354164	247.054897
144.834805	82.391454	1.464266	2.672065	2.669168	176.881143	131.321792	1.485213	0.377275	0.390109	4143.058473	64.275510
187.334303	156.349335	1.946830	3.129613	2.481636	178.635633	50.190250	0.134252	1.458308	1.373904	350.865328	217.314189
161.190669	92.071927	1.737720	2.601084	2.740955	196.778287	68.110641	0.563368	1.370694	1.383502	1876.004362	87.475419
280.341685	143.557556	0.336327	2.336680	2.322592	177.346053	78.891986	0.009483	0.077659	0.152492	1.012743	166.690962
297.729037	175.477761	0.078654	2.123007	1.587964	145.731185	95.463229	2.329355	1.890103	0.064419	12698.588924	60.177159
189.676927	102.711696	2.913596	2.168768	2.007199	183.480945	40.743473	1.255727	0.848951	0.234967	12584.763133	76.301099
298.337589	76.904952	1.065084	1.731723	2.038331	447.296173	49.927474	0.330153	1.641069	1.909719	1482.773792	129.060198
753.550921	676.963523	1.922174	2.823726	2.330079	263.801272	148.324492	0.775770	0.532920	1.971410	9529.465940	259.278023
252.136227	170.648303	2.250271	0.635105	0.108766	201.023938	48.386417	3.100084	1.378491	2.188619	138199.839967	254.884016
186.845237	57.435576	0.794731	0.163922	0.551165	169.351386	74.233878	3.082189	2.736073	2.452619	201820.797204	177.874291
145.829782	99.962500	1.468986	2.175154	3.043332	234.100807	55.471991	0.970165	1.485481	0.291654	1456.861442	82.736120
296.623861	180.721285	0.487813	1.804169	3.092110	287.324047	53.692259	2.838049	1.447814	2.048452	897228.192437	737.541576
190.020918	86.902500	1.736583	2.014452	2.349866	334.596865	61.419388	2.016308	1.161748	1.964260	37474.677587	181.160331
